PLANT_ID,PAN_LEN_TX2,PRIM_BN_TX2,SEC_BN_TX2,PAN_LEN_MO,PRIM_BN_MO,SEC_BN_MO,PAN_LEN_MI,PRIM_BN_MI,SEC_BN_MI
J008.D,23.276271118192764,10.388144168698375,3.9610684948525425,24.72071000689718,10.124367956754844,3.020280515918147,9.480417230272344,9.282532832371741,2.6378621388485652
J005.B,11.40370170427517,9.129147420170284,1.1063523415104795,26.28589740350158,17.218902543609964,4.073598720537353,19.631743134660066,14.49994827192583,7.363377207156375
J065.B,6.072093735608422,8.550810000011424,3.9265880404082814,1.6399919762747477,12.191308964602184,7.361066364033146,-9.679015288046392,12.431319646974572,4.566838885878636
J584.B,13.528729910145467,17.31447070907048,3.2305318194826023,8.603928602153934,3.5919764609122273,1.8652185395369032,17.90779478558538,7.002075016000791,13.280988114207975
J020.B,3.0682955305012936,10.633229610195732,5.654862943333151,3.338755720674283,18.017394759051175,6.4255910390810085,10.095512467387143,7.638122911909104,3.467645155774316
J386.B,-16.620725155109906,-7.199231363650277,-3.8205139196813933,-4.78398429524949,-5.466577057525084,-1.880775886195246,-7.6216946298157655,-7.364122845442253,-2.5280058302006165
J525.B,-11.579164125100123,-13.446006248386126,-3.982430707231613,-9.051840110098219,-11.846072555505366,-3.688535093337665,-10.356729487157294,-7.364213976208814,-2.4364094234477536
J022.D,12.585423590199492,16.767726033281566,1.9650667276922125,7.361765563895074,14.773806003244811,-0.1709410720025859,8.259223201808911,24.131289066057725,0.8833458911135215
J430.A,-18.455840504484744,-6.152783129604535,-2.239689494510703,-15.327678162834747,-9.243008578712162,-2.4971588887014167,-11.769333362407744,-5.791452884295971,-2.2492110270714942
J348.A,-23.730285659888796,-18.39957174294518,-6.464742568055177,-7.002387808262932,-9.562528159642811,-3.6829540484061023,6.000934381323166,-10.808401034756848,-4.6841272397296105
J005.D,13.558953647813809,10.299936125684818,5.607515464632418,16.391277816066374,13.998561984794009,5.661560886817089,10.327028925534366,9.251630723149345,3.0289425827689134
J316.A,11.918023583905942,6.275306360741707,4.282074622440297,13.172207531059422,6.732829638780834,3.960357768722787,8.758957064191526,12.36886009367497,5.307716816427943
J016.C,9.581749784588649,15.079931408455437,4.541142102608023,1.2950055895932346,9.13988382308525,4.3800021540943614,-7.000767392276129,9.6774555000679,2.6911247674881595
J352.C,-15.58528093313259,-7.03932693899537,-2.6758041680641895,-10.198964293311594,-7.131738407832565,-3.9316221530296827,-2.750281403717226,-5.4866564758188465,-2.2400404851913502
J003.B,6.003015682835357,8.629821920863428,3.8454344855434606,8.346224638659157,0.9861242133221052,1.9201738899640506,5.509568199853222,4.6586852639302245,5.344680742092746
J258.A,-18.710175083370522,-14.760398553303787,-6.29344559038657,-23.595673434042816,-17.86907161356462,-6.219464263654503,-11.692097846983131,-8.564655485148968,-3.305317733809396
J009.C,14.671879926608264,16.770618161370294,3.6127370974162445,-1.0718067555696276,8.899279043371987,0.45290837564045144,2.1922724282210924,15.420332367781636,2.704117109860408
J023.B,3.9017880028443246,-0.5938884163728736,6.33486912824681,18.91747258378213,12.015152632067096,8.804229980617327,3.5553371787888506,10.941458273233813,0.9248349854527272
J430.B,-6.5179060172324235,-6.862970191992181,-2.547016140311786,5.516431079059201,-1.1278832095397735,0.2569670360174192,4.8473975163499885,-9.210625922096003,-2.3895178661224126
J073.A,21.91692301112374,6.567397790227494,4.533426506249622,19.380708884222482,13.053980694901748,2.476067814836856,18.329277038160726,16.230596642938433,4.17177324940602
J585.A,12.536769455480064,1.659439442594342,-1.4388096670600354,9.726923459332902,1.7060517041469334,-0.710229193143709,8.774459085924251,-3.6344413994624825,-2.7468027964160893
J020.C,20.247910557636587,3.3990961211182436,2.548822829859339,19.822747455896668,2.8800610961916293,1.8888825382812475,19.662006936312185,4.592716566356833,1.7205683219773695
J394.B,-0.5432900301492801,-11.086799780375102,-4.0350112582147375,-14.4780357362227,-10.932740891642057,-4.010848700653287,-11.366895159380913,-12.571638187670496,-4.429524453613164
J538.C,-19.959336932242685,-12.208240761111748,-4.347763407258749,-13.481655264472284,-4.34322272020217,-2.1230949836937043,-11.824236348374377,-5.006582115870761,-3.1617991457535317
J348.C,-6.406025426553882,-11.78872656426887,-3.616602833534676,-5.881845232802475,-7.216257722556029,-4.166773143859844,-6.265356574666011,-6.532790891244424,-3.775912138846239
J006.B,-11.736058640533122,-7.199073482591018,-1.786478550798607,-7.233285339508254,-3.81274309994541,0.031095031299140465,-9.333420237552295,-6.351886732301768,-1.1123883184738115
J320.A,19.65886942785274,12.81411926550592,3.7111669079783125,9.412257331409986,9.295020215181374,2.5814962344969854,-8.44432430573719,6.97825127736694,0.8228679468452684
J016.D,3.359735237637914,1.2994587913632967,-0.002202812456421314,13.606876413792964,4.605892239238294,2.3167131689131892,-0.851482213616995,6.67231215163896,1.4446093673688307
J353.C,-7.36616497221764,-7.948474202363091,-2.7483384771216146,-2.503767577580409,0.4905962391559606,-1.3626688068783062,-4.089588958578122,-0.4933439042952791,-2.289391555324929
J003.D,16.343213700592273,9.968713583153113,2.2980430231446913,13.004924704709406,12.410765409519747,1.84747074743772,2.861199085647085,15.5111716757844,2.940628057850525
J030.C,14.0465779150459,5.083388222572932,2.998295018246428,25.694520319391412,3.998015988708826,4.156469092358979,12.710818759727031,6.7305887680064895,3.2009329367497035
J086.A,-1.9310995754626643,4.19672672534763,2.861583988070072,7.69016763509275,1.1571903783337827,1.3680243577929283,6.857347576858958,0.039089826348680606,2.829974207904296
J585.C,2.2943057574817547,1.6746604748199512,-0.5874376398561684,9.183269595706195,1.6778791490243128,-0.18136163670039024,13.642126850252035,2.4308531123559276,3.4413614289582792
J396.A,-12.993867940165659,-11.65083317484212,-4.626627645514914,-6.954637891251103,-10.925882326048463,-4.331853815628608,-5.768587536531843,-12.469829155853892,-4.5638836466338475
J354.C,-19.519916662249603,-15.316196229768314,-5.357370999864423,-16.28256876462153,-12.854838141961839,-4.203465727921253,-10.890302606757283,-7.27769039544058,-2.961894902935247
J003.E,16.009201629005815,8.632703381968076,2.351654534571677,21.581314836833972,9.75392428304011,3.9566814324660684,11.748986492944141,9.639934542676645,3.4196726073910355
J296.A,11.451548909804817,5.2865445351864775,2.1116741120661335,8.99882010988565,2.2082437223260194,2.93310462725008,10.194496281036887,2.310097679798536,1.905198380827217
J350.B,-21.530461377762073,-12.898475938810037,-5.679890283710017,-8.25036249950511,-7.4873506368404,-3.5681381922971136,-9.264914723635394,-8.646231312887666,-3.034817728639427
J006.C,-3.850695677071398,-3.0480435530910217,0.013001500058753116,1.3325096232019393,0.3349870908306364,0.049206573872249616,-6.152236022794296,1.7141831200503719,0.41746524820885283
J336.A,16.61690234975381,10.589266928216453,4.772180345280408,-4.846594476437363,8.625907318052885,3.744687165941258,6.467745167554705,8.718438410285254,2.5711757947189984
J016.E,21.887523697495904,10.452804583177745,4.50416979231661,5.670820418483532,5.418552394546319,3.0557262661706,3.678434613439038,4.082927824214876,5.203132918985733
J021.C,8.582516457831277,1.017876424489265,1.4821030163000524,11.362791188574644,0.8741196531617336,1.9309610646556694,10.453911377308449,-0.4607678412395494,3.1733497520312506
J026.B,1.3371657680178448,3.721585392746323,6.747006835844324,17.392036287436135,5.14409896575834,8.521011475993168,6.715516591695948,1.652818556344589,2.008648762860103
J458.C,27.418628812860945,20.375175941652092,0.25749963697060835,7.505524396111939,4.363951713007882,1.9160400506387336,19.834881242458042,20.67204220696951,8.963356295578523
J586.A,14.412831445081817,15.681729847054157,8.948146544311198,15.218447068689947,10.611373249617923,9.699312613310932,5.509805495994681,6.8079557609845835,7.178347301135451
J018.B,1.7354225247834039,0.6875871586374082,0.6027157828311582,16.18672170159101,5.057054857698695,4.888950784821392,14.750717536959925,2.7856807935450014,0.7297020799739038
J003.F,30.780074387369076,12.637880493157201,3.768313826216791,16.954347180777177,14.46821489015133,5.027740087426916,35.73776964522946,15.718241181456609,11.533882214358558
J299.A,7.926043292392349,2.4263077620551714,2.698826587283017,18.365305530547854,8.503843514713294,4.756305070603295,20.701847662404646,7.449650937408165,1.7045608711655451
J013.B,9.821200838870267,7.8554763676568555,7.233914494879247,9.016165832178006,9.719393121860769,3.925719884420528,3.2421206647812424,9.943587701169733,2.4318982724569973
J350.C,-12.547250347613598,-7.474766326524588,-3.9217274939190223,-7.223322377389107,-9.785558889869979,-3.3182511657805205,5.391188867032073,-6.549048368879575,-3.601620589597247
J008.B,16.86395843908799,10.352131146974447,2.2496130561378114,13.385288843532377,2.4749728067853582,1.3525894295394087,2.5656225357179037,2.7101809677699444,3.4476715255698127
J204.A,1.6104761294885255,-4.77470611488423,1.8430298209665676,1.1588775919365557,-6.403692849623669,-1.1221807068794283,4.9174879780565135,-0.975800161091286,2.3605211943296056
J461.C,9.725630242902659,10.64179703649791,4.901801709276574,8.301553945931925,6.544730984089687,2.3823396982580936,5.812118739123698,5.227182754284665,0.8284169568190081
J022.B,23.962978617483486,13.69750798303102,2.8809646917912097,23.68501525728181,10.74792428113825,4.346996650341407,28.28259578874089,11.269630498808496,3.828369652581822
J425.A,-14.156952525739584,3.967728587862265,0.33476888357464624,-4.596907692380002,2.244281573040029,0.03306276177068552,-0.4072451449538716,0.5205453264434231,1.0688307917021702
J045.C,-13.507759012145733,-10.06457267904885,-3.9752449084805437,-10.162405047506002,-5.4373388325558665,-2.9929394120764354,-17.402106451779638,-9.16249622003005,-3.977820833885457
J026.C,14.195460384086333,5.227747838929322,5.025348596527123,19.604029988232593,3.6580603068377027,4.7959382287905585,-13.364848686231998,0.43333452880851664,-5.481911602177501
J587.A,22.319659943936646,13.06323868178925,3.801154979544391,1.5217836787750216,10.962292364603453,3.1209020554714884,-6.644919995716497,11.930275973779137,0.12199494937735941
J537.C,-18.91698317269075,-4.229350871978104,-6.208555065731522,0.29045030384037407,-4.451759104265838,-0.6467063587886204,-8.535072852877418,-6.873043742314937,-2.464069700119983
J596.C,-3.912730741751313,-6.746130466928727,1.7449707845746887,4.693846632927367,-0.3056494229619537,4.811604228817248,6.889789513127999,-4.706341067224427,0.9467153662864426
J601.A,-2.0865803722698715,-4.781418324859684,2.3390127186927647,0.7338381693031477,-0.2510695420824699,0.44423861648744273,-2.4363065343660635,-4.995531693608258,-1.400480459661823
J597.A,1.1771882119332842,0.7174099341740501,-0.7472285531914027,4.437624985227773,-2.9698436948706335,0.4372110491349703,11.759220245152925,-6.511551331790671,-1.6486290494068787
J601.B,-10.45653703427989,-1.350661876175857,3.499572553856101,-2.191391621581597,0.028545515060939393,3.0793519210814977,-1.096369661317286,0.7618274651722674,2.9466147806188205
J597.B,6.163219991192793,4.406482225659911,3.270432849840611,9.989616798386429,2.1518154257262534,1.0386328254781665,7.910832316745024,1.3753134855524574,1.2691857193364713
J602.A,-1.920611687744364,-1.1374456746078616,0.6408499260833834,5.106299534742327,6.737040268345579,6.808653207444772,8.509975586703355,5.93879629114747,6.631299066049845
J597.C,-3.8341808034194957,2.9256250693633676,1.8252621855474944,5.99355927878722,-0.18002597493010816,4.147639991797164,2.5100842215932935,-2.808348160657615,-0.22476374852333847
J602.B,23.993668753758605,3.4938559352413203,2.9058546355963544,30.778707774803085,2.910716945769335,8.109205980141333,31.29034800771814,1.551327127788965,10.303191314456434
J598.A,-11.23500678013977,-0.69264454901501,2.2861180305737596,-1.718643567479478,-4.8268406275377,-1.9572066732905369,-4.641601100533325,-4.3712646941545925,0.018269891583260804
J598.B,-12.974480029571188,-7.091365615800898,-1.3635196954486137,-10.356621440870896,-5.160616940784617,-0.4217084788086389,-14.281124327497162,-4.101585787989907,-1.1297313462970409
J599.B,-8.76121235593095,-4.8268088785298735,-2.446411942643682,-2.7246295663636735,-4.481950437391052,-2.0098998888032265,4.088061655136284,-3.177469444693434,0.8589268863018925
J599.C,-0.8951653649910644,0.7066129795058504,0.3289487861832996,2.8363280628230467,3.04202384736491,3.4170843071542776,4.640260410445283,1.041427671749931,-1.423362097496985
J600.A,-1.231591961020525,0.4257507949565176,2.0224789964867975,-7.168656329749393,-0.5492604170522906,2.6380708586898343,-17.259687273502326,-0.7521123702246681,-0.8933279666698632
J600.B,-4.390348204806214,-1.7334588816647631,0.3911891825612526,-0.4627273300633093,0.6531354419944603,0.43797234472780167,1.4914232174325253,0.4271345766044517,0.12843419373560025
J646.A,-14.408849876505247,-10.794163632837561,-4.346202827972519,-12.955160750418639,-10.287927593329321,-4.976902320376811,-11.32235909794589,-9.301308440852216,-3.786795584642708
J646.B,-9.894630157262277,-15.670669586178029,-3.8108473615500187,-15.242336009382772,-14.413948510661816,-5.524360611223489,-11.974819368730108,-8.452933841798952,-3.4179973674986823
J646.C,-22.84530135488389,-10.654018322442203,-4.043114712609841,-17.405933275997516,-10.056796457913547,-3.2405450438219847,-18.89017180699418,-10.43002247324937,-1.4275586705317256
J647.B,-19.915395093865822,-14.593574405741697,-5.947227916403529,-17.349583113416834,-15.121036197975599,-5.126392261158002,-19.394594435920506,-14.381851270297757,-5.653353905960332
J647.C,-21.715960733699927,6.140830034638106,-6.168413644172577,-16.207999791324024,-13.208739292386136,-4.087141121083652,-16.418865885741813,-13.137101122105,-5.713417717159707
J649.A,-16.150115614593826,-9.866931449517688,-3.853592898624935,-8.126602141923065,-8.979679176024403,-2.708808056857849,-8.816985869882423,-7.187547381785695,-2.2644687411347615
J649.B,-13.942350815325547,-5.52605104784848,-1.4260674752200448,2.0548306452526557,-5.996208347436564,-0.827595033697384,-16.065321268987123,-8.437951156208962,-2.3637929672164
J649.C,-10.792411266629585,-5.2059835788061335,-2.2373607067798083,-4.967983277644763,-6.8653913168679805,-2.1876128513671076,-10.537851618881534,-9.982143151445843,-4.351213092964532
J650.A,12.546656693189954,11.459186962418704,3.8928934365601964,9.148915011262874,36.58334827516512,5.89193206633456,-2.8464389049686902,26.893930262768368,1.9683745349246204
J650.B,12.302785148459972,0.7549801521611879,2.879227940931395,-10.30884286306632,0.5852388603699397,-1.7830630929305136,7.90728628636914,18.133391975259496,2.708200524151451
J650.C,23.445330739240866,28.487721783985993,7.456185498586423,12.022820684665326,41.551404889129756,7.896393210594739,5.381463894563539,44.01158354846594,2.7246863216469523
J651.A,-7.196816848194225,8.141275385248287,3.3736413407165595,-1.2636133805012235,5.462156563114975,2.1319462700585947,-3.1140901989788032,5.386822337213906,-1.5202420026928583
J651.C,9.508302682259338,10.455666852584384,2.208081201186428,13.934678370184384,27.926986432715243,3.7420636225633928,13.815125541025042,29.66108947109193,3.444097248956268
J652.B,0.23002058503538766,7.172441968024668,3.064473402072766,1.696425760565998,4.780468539025086,1.9028043719163974,6.5697648570929115,11.109636837900092,2.1388180963964465
J209.A,-19.30317035572704,-2.041851485105497,-4.465173920291853,5.6033362584083095,8.925060928293496,2.658136560500324,3.8514119722489584,8.058451713287154,1.5054764737888453
J210.A,3.7182199453213425,-6.912538042604677,-0.03459701129148898,-3.6852498649720284,-8.22801520497307,-1.1064771748026776,-3.3244566905185433,-6.654544740802057,-2.400101488976976
J211.A,12.473462847821954,9.930031984763247,7.577627128930454,-10.375899047666763,2.2778649462804097,-0.5139720188537399,15.037557802926171,13.449665118362253,7.7016626349818775
J215.A,36.225966115249925,19.30923799500807,2.506068808933253,20.71033363435317,11.297574499423003,0.44949572233417073,7.830535243579762,10.028195866048108,2.208287688286357
J216.A,20.27922152571966,10.248293347467035,7.588053236886646,-0.16792928411277852,6.059329075092388,-0.3014174980174643,10.727829513452845,9.935360715284494,2.8981416853611206
J218.A,9.767114767102296,9.959141480649604,3.9969073848428502,-11.576153974592492,7.0255351928539636,-0.01681412046345347,12.721387458618432,12.433012677431893,2.8276550774367197
J219.A,16.061368256851573,2.4526111447829146,2.6541535240939997,6.2225056046960034,9.221932109724023,2.0881387469701953,-2.351985229922862,5.069393131395891,-1.3889218199318396
J220.A,15.900554448480124,11.279320716472082,3.693090100439027,7.637750135988665,10.285723145208017,3.102578985274597,7.190043741002863,10.880137217229715,4.121903650200997
J222.A,17.16650310324108,26.099011954971154,7.3379452457564485,-3.141070127528888,14.693865658139899,1.0225513552366918,11.676889673042876,14.975825868720348,3.162782838571788
J224.A,23.09208780459624,10.850530676225434,3.023364269660992,9.20023943732174,8.888812386014603,2.642727250264617,8.60006904480574,10.285740011235305,-0.3339907815259758
J225.A,12.419071645631345,30.765139278628585,8.278820856707457,14.263219117612776,16.03988543509387,3.2104476742344534,3.6335182746155814,14.271527070513526,1.3944532946193195
J226.A,29.18101820757641,19.91429804592079,5.9468786913383465,4.588187871237568,13.434920931326612,4.586640387235809,12.967100536457695,13.62815263492866,2.5660583762086695
J228.A,18.19010076220362,17.138691522562564,7.045003098124017,6.101351173791611,9.086301874939654,2.8348028023000342,5.690631757542916,8.150987354451987,1.9711618886233835
J229.A,20.927606251787797,6.814356407264282,-0.6956120836296528,6.655609977993211,7.227046518597075,0.5858923465679878,24.675015786199328,10.083764409441049,2.1589210661968288
J230.A,11.335415081548781,7.234960042849811,3.381556254813074,-10.137439329933159,1.6695350244956062,-1.6953710526170527,9.964316948315034,13.277368255401083,2.396444799159858
J231.A,9.520501619168066,14.571481304310888,5.173394431781687,8.639656926582814,9.537857560395414,2.6862146502551947,5.7657475273375365,-4.113671326131129,0.3205667258107436
J234.A,21.710927022962707,8.722916039764534,0.32862499435506454,10.688113030664075,8.623468820273912,3.2068727067109855,0.5060817268103094,-2.7627975170557004,0.4138643005006303
J235.A,38.774367654876734,20.233431135635698,3.473306856228015,3.189691169894678,12.519246448488209,1.9329169119451062,0.39094955566306305,29.21532546426174,-0.22521659615925882
J237.A,12.467996429481317,13.260881203362226,4.278642118899033,9.122395758931141,8.721255255436416,2.736006105509849,22.075635854268263,11.089541880094563,2.884344677953107
J238.A,17.740978066427495,11.568387793164005,3.742361877771247,8.54221776233316,10.39180058188697,2.617138714351529,11.817111398673896,23.83171602514557,3.10277054690382
J240.A,12.002389309812958,4.174500758005182,2.2343943572837,-7.965591604899456,0.9314230289073517,0.62954956659522,-10.531909267396598,-7.3815867656118135,-0.17969702779770874
J246.A,-5.732669108939455,2.980715319325335,0.7531685227456961,-13.37967459918041,-0.38028187846610306,-1.265901544681777,9.668153968804903,3.4924978968690907,2.2552257423116195
J206.A,11.895650540106777,5.936534019754441,2.6367904448831343,14.236391652866333,7.653416606903042,2.585383562567538,6.637624119727117,2.164869480732259,1.0010557930690873
J171.A,-22.44430476500619,-9.930776110004835,-2.193284040748058,-3.8258423377190947,-6.9035759082777,0.2745446930881165,-10.86211484918849,-7.302188080641516,-2.5239375488486915
J172.A,-16.825535856139606,-10.331965468670468,-3.949641838714099,-14.82219219601013,-3.007585202499378,-2.254596180443747,-8.360930009163257,-7.113921959825775,-2.127193308319235
J186.A,-0.30833687072858496,-7.008752973353169,-2.964863530178675,6.071054323156801,3.2863272119990956,1.4253046488432508,6.545786799778783,-7.983377224172792,-0.49177953075814995
J189.A,5.788684932304924,4.068356218124715,-0.284297075776348,6.2265504769722355,4.611874214976152,1.7150844387628887,7.894304817794882,5.964395092731332,2.2175860658388338
J193.A,11.57746051040511,9.998361974348695,5.038912012957761,20.163637129427904,3.4537637380942634,4.786933922824995,4.6244696917065236,-0.9335876610595928,0.893819570951257
J205.A,3.654638113598248,0.5189000199080961,5.000372796964651,6.041185322516772,-3.3992255091282275,-0.03301820940631163,-0.3713063928140498,-6.893993895355279,-0.11318053234678327
J208.A,-8.810854598153806,-3.4642850575618387,-1.8440495926104845,-1.9160534086430738,-0.4197992524495571,1.6946895656043954,-8.227140575315095,-1.186153536525523,-0.6575289078482953
J250.A,27.13440137722536,10.005044192045487,2.3525099758952064,29.665454370093336,6.707034352200211,4.837748823444176,20.908522275742854,8.460923718744867,5.106659405392431
J251.A,29.83911638162286,21.424321952022716,2.8945713878245294,28.297660511866713,20.66472607634907,7.650678902000832,12.959362188734108,22.015394943146795,2.4644387510720107
J270.A,15.91551857642637,2.281941361583896,-2.017398197205249,1.8187974760404733,1.8048421278914475,0.1222131186830445,1.2680320708628876,4.733005699726797,-0.8529355203525959
J273.A,17.356245884678152,8.885852270512013,2.9835843142755234,2.671329279656815,7.808704317035773,2.358187711247489,0.9798076567338508,10.074152209977775,0.30767462586958433
J276.A,15.150962221037027,0.7964772762543384,3.5432519669648435,7.706607814760358,3.439855355510437,1.2811586199803813,-6.064447304618029,-1.2168746466496858,-4.641479979585707
J279.A,18.078193602208895,3.4138383401051025,-0.815621386528671,-4.838702210426881,-4.973902298820642,-2.369610597047305,8.921260560562231,0.42251703520016637,-0.11821612489348267
J280.A,18.877104447385495,9.45581906382637,1.587579057904188,10.246286559818156,6.186114321872548,2.265194958522864,11.014356893040004,14.53843172385029,3.9731632087089377
J294.A,-4.448846413073677,1.627457325966192,-1.451784047771855,5.09115584674696,8.731993926282232,2.53269323491927,-6.812081582604531,10.824478555100459,-0.6724237186618794
J295.A,28.67036497377494,18.640422969238053,6.97311101210324,22.096172128308204,19.199064149529953,7.9704511807436065,14.982073382193406,21.046083247609005,5.36825004519248
J303.A,10.939812202815727,12.051948281851624,3.519664222487499,5.074636889128964,7.883818801390372,2.3607541071745524,4.267205406629471,7.277829654713466,1.3946501854842426
J308.A,23.223384860751747,14.062716578261586,1.393686994325598,26.08057569107776,12.271270647185675,5.8980720589527715,18.98219412316155,12.458813833846063,2.321291437170984
J312.A,9.872166934766716,2.5199240828832594,-2.560849766700719,5.267693631679958,8.042157965432285,2.273809322519414,3.7182948711083603,7.231821741369518,1.2533586006282267
J314.A,18.350254444911076,10.577652673225382,9.877000827023853,1.751989821259372,7.699125976712082,8.17951242333738,5.674254865118451,3.587563326252352,4.216202162161724
J318.A,31.960804833564826,9.473402030141996,2.006580107167429,7.3284646890228515,11.280552087692259,2.172621281221963,24.548929544719343,9.306389522820472,2.1825703333905455
J319.A,21.97157294527433,12.739191745616553,1.9091279413805415,27.88041101728687,18.665007253534196,5.3842334761280055,21.10554616428694,13.853591982436528,2.5072068976054176
J324.A,25.14590348900135,12.141724558670845,3.876657252180755,19.900102931972672,7.414833918056853,1.2510956712775072,13.661850760737458,6.308427676591822,0.70155813160335
J326.A,11.297603843048982,1.8808184361174365,1.0201260455564594,15.85986092883,13.470371526999152,8.378582539914303,1.9340791198083334,14.224339918961434,2.853150532768826
J329.A,9.833691377837388,16.754633571755367,6.643918297443822,-14.996988781504616,12.554816414304515,3.4023416084908003,4.109942013731253,10.228322116933958,3.5240088685846005
J330.A,17.88343721535859,10.81922425567775,3.328505313936704,9.22531525947177,8.762648867675457,2.8951640641570227,12.63142295134897,10.273091130258658,2.489321349085823
J331.A,38.65896952280846,14.617549590390215,0.7160907731854752,-1.100658975609114,15.018937886604524,2.5975010331850936,25.684220064403764,7.547710423655485,1.8311446598511263
J337.A,7.737765365882107,6.2476940539485435,2.466596182299821,6.015965864785118,10.855402877342591,3.2896289706226094,0.39584292318232717,8.074904271780163,-0.10033774452999199
J340.A,13.599414742430998,8.392398236043883,3.8725343165566826,7.305548106085988,10.627111209915984,3.4108533159310817,5.720521436492473,5.621473018316628,2.0484466160200894
J343.A,1.9310741686922113,-2.749324295061476,-0.3851623423045718,5.612961770270639,8.151313680567759,2.399249187063734,3.762361735781269,7.054665175905714,1.1529031718018277
J359.A,2.2440873966354635,-4.94044421726132,-1.5981001803976715,-1.4400752940224852,-0.17498038382259015,-2.808294926026287,5.022717783148737,1.4531826800533727,-0.15215129158114393
J390.A,-10.455768196915159,-12.610663605351634,-4.55839913692857,-14.115712178361347,-11.422386608833067,-4.307862147679711,-9.534656803509957,-10.269947132618004,-2.623286723331231
J395.A,-9.221515256734916,-9.316353542738419,-1.1872297983236466,-15.45345397779718,-9.249046651678347,-3.9830171321559065,-6.608242041138274,-8.479290867704627,-3.419526785651929
