"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56384396,56389287,"Pavir.2NG157200","GO:0016763,GO:0009435,GO:0004514","AT2G01350","QPT","quinolinate phoshoribosyltransferase","LOC_Os09g38060","nicotinate-nucleotide pyrophosphorylase, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56391926,56393357,"Pavir.2NG157203","","AT5G19900","","PRLI-interacting factor, putative","LOC_Os09g38070","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56397714,56399695,"Pavir.2NG157400","","AT2G44360","","","LOC_Os09g38080","retrotransposon protein, putative, unclassified, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56400073,56403210,"Pavir.2NG157500","","AT1G42550","PMI1","plastid movement impaired1","LOC_Os09g38090","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56403359,56406857,"Pavir.2NG157600","","AT2G17270","PHT3;3","phosphate transporter 3;3","LOC_Os09g38100","phosphate carrier protein, mitochondrial precursor, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56407579,56410618,"Pavir.2NG157700","","AT5G08520","","Duplicated homeodomain-like superfamily protein","LOC_Os06g07650","myb-like DNA-binding domain, SHAQKYF class family protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56425710,56427860,"Pavir.2NG157900","GO:0008270,GO:0005515","AT1G76410","ATL8","RING/U-box superfamily protein","LOC_Os09g38110","RING-H2 finger protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56433098,56438241,"Pavir.2NG158000","GO:0055085,GO:0016021","AT5G65980","","Auxin efflux carrier family protein","LOC_Os09g38130","auxin efflux carrier component, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56438490,56440408,"Pavir.2NG158003","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",52167196,52168451,"Pavir.2NG159200","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",52194766,52197200,"Pavir.2NG159300","GO:0046983","AT1G68920","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os09g32510","BHLH transcription factor, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56369307,56372585,"Pavir.2NG309700","GO:0016787","AT2G42070","ATNUDT23,ATNUDX23,NUDX23","nudix hydrolase homolog 23","LOC_Os09g38040","hydrolase, NUDIX family protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",56372442,56374089,"Pavir.2NG309703","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50398724,50402153,"Pavir.2NG359300","GO:0005975,GO:0004553,GO:0051015,GO:0007015","","","","LOC_Os10g22520","cellulase, putative, expressed","GH5BG "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50496341,50496700,"Pavir.2NG365700","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51987017,51989694,"Pavir.2NG370400","","","","","LOC_Os05g40490","zinc knuckle domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",53293392,53294217,"Pavir.2NG370800","","AT1G21500","","","LOC_Os09g34140","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50671015,50680939,"Pavir.2NG371400","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50682313,50683871,"Pavir.2NG371403","","","","","LOC_Os05g46640","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50650267,50652431,"Pavir.2NG371500","","AT1G55790","","Domain of unknown function (DUF2431)","LOC_Os09g30210","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50632954,50635127,"Pavir.2NG371600","","AT1G49610","","F-box family protein","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50621470,50630489,"Pavir.2NG371700","","AT1G55790","","Domain of unknown function (DUF2431)","LOC_Os09g30210","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51344702,51352658,"Pavir.2NG375200","GO:0043565,GO:0006355,GO:0003700,GO:0006351","AT5G06839","bZIP65,TGA10","bZIP transcription factor family protein","LOC_Os09g31390","transcription factor, putative, expressed","OsTGA10 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51364226,51365788,"Pavir.2NG375203","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50883407,50888297,"Pavir.2NG376000","GO:0043565,GO:0006355,GO:0003700","AT5G56270","ATWRKY2,WRKY2","WRKY DNA-binding protein 2","LOC_Os08g38990","WRKY30, expressed","OsWRKY30 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50894577,50895540,"Pavir.2NG376003","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51100827,51103258,"Pavir.2NG376600","","","","","LOC_Os10g32470","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50993996,50994270,"Pavir.2NG377900","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50995853,50996710,"Pavir.2NG377903","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51001079,51003166,"Pavir.2NG377906","GO:0003676","AT3G52380","CP33,PDE322","chloroplast RNA-binding protein 33","LOC_Os03g60930","RNA recognition motif containing protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50990560,50993388,"Pavir.2NG378000","","AT2G04780","FLA7","FASCICLIN-like arabinoogalactan 7","LOC_Os09g30486","fasciclin domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50975362,50975766,"Pavir.2NG378100","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50979464,50979880,"Pavir.2NG378103","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50971230,50971817,"Pavir.2NG378300","","AT4G35450","AFT,AKR2,AKR2A","ankyrin repeat-containing protein 2","LOC_Os03g63480","ankyrin repeat domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50963807,50968278,"Pavir.2NG378400","","AT1G04960","","Protein of unknown function (DUF1664)","LOC_Os09g30478","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50959270,50963678,"Pavir.2NG378500","GO:0008289","AT1G04970","","lipid-binding serum glycoprotein family protein","LOC_Os09g30474","BPI/LBP family protein At3g20270 precursor, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50956100,50959119,"Pavir.2NG378600","","AT2G04530","CPZ,TRZ2","Metallo-hydrolase/oxidoreductase superfamily protein","LOC_Os09g30466","nuclear ribonuclease Z, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50955516,50955992,"Pavir.2NG378700","","","","","LOC_Os09g30462","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50948040,50953152,"Pavir.2NG378800","GO:0051082,GO:0006950,GO:0006457,GO:0005524","AT5G56000","AtHsp90.4,Hsp81.4","HEAT SHOCK PROTEIN 81.4","LOC_Os09g30412","heat shock protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50933734,50939164,"Pavir.2NG378900","GO:0055085,GO:0016021,GO:0015299,GO:0006812","AT1G79610","ATNHX6,NHX6","Na+/H+ antiporter 6","LOC_Os09g11450","transporter, monovalent cation:proton antiporter-2 family, putative, expressed","OsNHX5 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50928178,50931113,"Pavir.2NG379100","GO:0006508,GO:0004190","AT5G10770","","Eukaryotic aspartyl protease family protein","LOC_Os09g30414","aspartic proteinase nepenthesin-2 precursor, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50931308,50931730,"Pavir.2NG379103","","AT5G54280","ATM2,ATM4,ATMYOS1","myosin 2","LOC_Os07g37560","myosin-Vb, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50932050,50932697,"Pavir.2NG379106","","AT2G33690","","Late embryogenesis abundant protein, group 6","LOC_Os09g30438","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50920809,50923713,"Pavir.2NG379400","GO:0006508,GO:0004190","AT5G10770","","Eukaryotic aspartyl protease family protein","LOC_Os09g30414","aspartic proteinase nepenthesin-2 precursor, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50898111,50899988,"Pavir.2NG379700","GO:0005515","AT4G10790","","UBX domain-containing protein","LOC_Os09g30411","UBX domain-containing protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50895570,50897883,"Pavir.2NG379800","","AT2G33180","","","LOC_Os09g30410","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50857891,50859437,"Pavir.2NG380100","GO:0008171","AT4G34050","CCoAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os09g30360","caffeoyl-CoA O-methyltransferase, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50872990,50875336,"Pavir.2NG380103","GO:0043565,GO:0006355,GO:0003700","AT5G56270","ATWRKY2,WRKY2","WRKY DNA-binding protein 2","LOC_Os09g30400","WRKY90, expressed","OsWRKY80 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50853317,50856732,"Pavir.2NG380200","","AT5G56210","WIP2","WPP domain interacting protein 2","LOC_Os09g30350","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50851449,50853200,"Pavir.2NG380300","GO:0016020,GO:0015979,GO:0009522","AT1G55670","PSAG","photosystem I subunit G","LOC_Os09g30340","photosystem I reaction center subunit, chloroplast precursor, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50832904,50833296,"Pavir.2NG380600","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50835588,50836637,"Pavir.2NG380603","","","","","LOC_Os09g01900","transposon protein, putative, CACTA, En/Spm sub-class, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50845410,50849487,"Pavir.2NG380606","","AT4G39170","","Sec14p-like phosphatidylinositol transfer family protein","LOC_Os08g38850","phosphatidylinositol transfer, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50849797,50850527,"Pavir.2NG380609","","AT5G56170","LLG1","LORELEI-LIKE-GPI-ANCHORED PROTEIN 1","LOC_Os09g12620","GPI-anchored protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50823908,50825504,"Pavir.2NG380800","","","","","LOC_Os09g30320","BURP domain containing protein, expressed","RA8 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50820846,50821268,"Pavir.2NG380900","","AT1G54830","NF-YC3","nuclear factor Y, subunit C3","LOC_Os09g30310","core histone H2A/H2B/H3/H4, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50805618,50809666,"Pavir.2NG381300","GO:0016757,GO:0047262","AT5G47780","GAUT4","galacturonosyltransferase 4","LOC_Os09g30280","glycosyl transferase 8 domain containing protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50802030,50803716,"Pavir.2NG381400","","","","","LOC_Os08g38730","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50798134,50801230,"Pavir.2NG381500","","AT3G24000","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os10g30760","pentatricopeptide, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50800626,50801027,"Pavir.2NG381503","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50795821,50796363,"Pavir.2NG381600","","AT3G13275","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50686436,50691988,"Pavir.2NG382100","GO:0043531","AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os09g30220","disease resistance protein RPM1, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50720332,50721880,"Pavir.2NG382103","GO:0006508,GO:0004252","AT5G59810","ATSBT5.4,SBT5.4","Subtilase family protein","LOC_Os09g30250","OsSub58 - Putative Subtilisin homologue, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50686585,50686894,"Pavir.2NG382200","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50780234,50783269,"Pavir.2NG382300","GO:0006508,GO:0004252","AT5G59810","ATSBT5.4,SBT5.4","Subtilase family protein","LOC_Os09g30250","OsSub58 - Putative Subtilisin homologue, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50770899,50776631,"Pavir.2NG382600","GO:0005992,GO:0003824","AT1G06410","ATTPS7,ATTPSA,TPS7","trehalose-phosphatase/synthase 7","LOC_Os01g53000","trehalose synthase, putative, expressed","OsTPS3 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50776590,50777383,"Pavir.2NG382603","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50756755,50761043,"Pavir.2NG382900","","AT3G21480","","BRCT domain-containing DNA repair protein","LOC_Os01g71256","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50761241,50764976,"Pavir.2NG382903","GO:0030598,GO:0017148","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50750779,50753486,"Pavir.2NG383000","","AT5G13470","","","LOC_Os01g71262","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50747516,50748577,"Pavir.2NG383100","","AT4G08350","GTA02,GTA2","global transcription factor group A2","LOC_Os04g35670","retrotransposon protein, putative, unclassified, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50594002,50599024,"Pavir.2NG383900","","AT1G55790","","Domain of unknown function (DUF2431)","LOC_Os09g30210","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50605377,50620120,"Pavir.2NG383903","","AT1G55790","","Domain of unknown function (DUF2431)","LOC_Os09g30210","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50615809,50616348,"Pavir.2NG383906","","AT1G40390","","DNAse I-like superfamily protein","LOC_Os12g43900","retrotransposon protein, putative, LINE subclass, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",50588958,50591929,"Pavir.2NG384000","","AT1G55790","","Domain of unknown function (DUF2431)","LOC_Os09g30210","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",54558951,54561132,"Pavir.2NG384200","","AT3G26120","TEL1","terminal EAR1-like 1","LOC_Os09g36140","RNA recognition motif 2 domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51330350,51335452,"Pavir.2NG384400","","AT3G20810","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os09g31380","jmjC domain-containing protein 5, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51325173,51327435,"Pavir.2NG384600","","AT5G12900","","","LOC_Os09g31370","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51320375,51325096,"Pavir.2NG384700","","AT4G12070","","","LOC_Os09g31360","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51314441,51316456,"Pavir.2NG384900","","AT5G12930","","","LOC_Os09g31350","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51317149,51317259,"Pavir.2NG384903","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51313468,51314300,"Pavir.2NG385000","GO:0008080","AT5G15770","AtGNA1,GNA1","glucose-6-phosphate acetyltransferase 1","LOC_Os09g31310","acetyltransferase, GNAT family, putative, expressed","OsGNA1 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51306832,51310183,"Pavir.2NG385100","GO:0005515,GO:0031369,GO:0006413,GO:0005852,GO:0003743","AT3G56150","ATEIF3C-1,ATTIF3C1,EIF3C,EIF3C-1,TIF3C1","eukaryotic translation initiation factor 3C","LOC_Os07g03230","eukaryotic translation initiation factor 3 subunit C, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51306576,51307238,"Pavir.2NG385200","GO:0031369,GO:0006413,GO:0005852,GO:0003743","AT3G56150","ATEIF3C-1,ATTIF3C1,EIF3C,EIF3C-1,TIF3C1","eukaryotic translation initiation factor 3C","LOC_Os07g03230","eukaryotic translation initiation factor 3 subunit C, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51272081,51274700,"Pavir.2NG385500","GO:0046983","AT2G42280","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os09g31300","helix-loop-helix DNA-binding domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51299314,51300304,"Pavir.2NG385503","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51303972,51305544,"Pavir.2NG385506","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51264480,51267807,"Pavir.2NG385600","","AT3G57810","","Cysteine proteinases superfamily protein","LOC_Os09g31280","OTU-like cysteine protease family protein, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51261826,51264243,"Pavir.2NG385700","GO:0005975,GO:0004650","AT3G57790","","Pectin lyase-like superfamily protein","LOC_Os09g31270","polygalacturonase, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51249762,51250510,"Pavir.2NG386100","","AT3G57785","","","LOC_Os09g31260","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51251542,51260527,"Pavir.2NG386103","GO:0003723,GO:0000178","AT1G03360","ATRRP4,RRP4","ribosomal RNA processing 4","LOC_Os04g43922","exosome complex exonuclease rrp4, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51234674,51240348,"Pavir.2NG386200","","AT2G42320","","nucleolar protein gar2-related","LOC_Os09g31230","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51242198,51243786,"Pavir.2NG386203","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51174748,51176361,"Pavir.2NG386300","GO:0006468,GO:0005524,GO:0004672","AT3G20830","","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein","LOC_Os09g31210","AGC_PVPK_like_CDK8.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51178351,51179372,"Pavir.2NG386303","","AT5G33406","","hAT dimerisation domain-containing protein / transposase-related","LOC_Os05g50530","hAT dimerisation domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51158151,51159168,"Pavir.2NG386400","GO:0008270,GO:0003677","AT3G12630","","A20/AN1-like zinc finger family protein","LOC_Os09g31200","AN1-like zinc finger domain containing protein, expressed","OSISAP1 "
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51139204,51144711,"Pavir.2NG386700","","AT3G57670","NTT,WIP2","C2H2-type zinc finger family protein","LOC_Os08g39390","ZOS8-10 - C2H2 zinc finger protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51152275,51153484,"Pavir.2NG386703","","","","","LOC_Os09g31170","expressed protein",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51153485,51154691,"Pavir.2NG386706","","AT5G13070","","MSF1-like family protein","LOC_Os02g48670","slowmo homolog, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51123310,51126114,"Pavir.2NG386800","GO:0055085,GO:0016021","AT5G47560","ATSDAT,ATTDT,TDT","tonoplast dicarboxylate transporter","LOC_Os09g31130","citrate transporter, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51115448,51117992,"Pavir.2NG386900","","AT1G50590","","RmlC-like cupins superfamily protein","LOC_Os09g31120","pirin, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51082241,51087945,"Pavir.2NG387200","GO:0004842","AT4G12570","UPL5","ubiquitin protein ligase 5","LOC_Os09g31090","HECT-domain domain containing protein, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51080304,51081363,"Pavir.2NG387300","","","","","","",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51068098,51069928,"Pavir.2NG387400","","AT3G45880","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os09g31050","cytosolic phospholipase A2 beta, putative, expressed",NA
"Chr02N","2N@66.12",50387752,56445418,"PRM","Chr02N","phytozomev13","gene",51062479,51067713,"Pavir.2NG387500","GO:0005737,GO:0003879,GO:0000287,GO:0000105","AT1G09795","ATATP-PRT2,ATP-PRT2,HISN1B","ATP phosphoribosyl transferase 2","LOC_Os03g04169","ATP phosphoribosyltransferase, putative, expressed",NA
