"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17903787,17904495,"Pavir.9NG216592","","AT4G00990","","Transcription factor jumonji (jmjC) domain-containing protein","LOC_Os03g31594","jmjC domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17905554,17908061,"Pavir.9NG216665","","AT1G11950","","Transcription factor jumonji (jmjC) domain-containing protein","LOC_Os03g31594","jmjC domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17908386,17910643,"Pavir.9NG216738","","","","","LOC_Os02g58210","jmjC domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17922481,17923720,"Pavir.9NG217000","","","","","LOC_Os03g39980","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17934751,17941043,"Pavir.9NG217100","GO:0031047","AT1G15910","","XH/XS domain-containing protein","LOC_Os01g44230","transcription factor X1, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17950749,17951831,"Pavir.9NG217173","","","","","LOC_Os03g02340","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17955697,17959583,"Pavir.9NG217300","GO:0031047","AT1G15910","","XH/XS domain-containing protein","LOC_Os01g03570","transcription factor X1, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17957749,17960929,"Pavir.9NG217400","","AT5G63100","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os02g28820","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17962638,17966141,"Pavir.9NG217500","","AT5G47630","mtACP3","mitochondrial acyl carrier protein 3","LOC_Os03g39860","acyl carrier protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17966481,17966990,"Pavir.9NG217600","","AT2G05310","","","LOC_Os03g39830","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17986883,17988856,"Pavir.9NG217700","","AT5G55640","","","LOC_Os03g39820","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",17996120,17997364,"Pavir.9NG217800","","AT5G41220","ATGSTT3,GST10C,GSTT3","glutathione S-transferase THETA 3","LOC_Os08g12950","transposon protein, putative, Pong sub-class, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18012817,18013612,"Pavir.9NG217900","","","","","LOC_Os10g32270","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18030770,18034404,"Pavir.9NG218200","","","","","LOC_Os10g32470","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18049188,18052178,"Pavir.9NG218273","","","","","LOC_Os11g43380","retrotransposon protein, putative, Ty3-gypsy subclass, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18081957,18082394,"Pavir.9NG218500","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18087767,18088585,"Pavir.9NG218573","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18088939,18096396,"Pavir.9NG218700","","","","","LOC_Os12g32470","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18104439,18104812,"Pavir.9NG218773","","","","","LOC_Os01g50360","NAC domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18106012,18112296,"Pavir.9NG219000","","AT2G39050","","hydroxyproline-rich glycoprotein family protein","LOC_Os03g21040","stress responsive protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18136330,18137165,"Pavir.9NG219300","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18137236,18137595,"Pavir.9NG219373","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18138558,18141661,"Pavir.9NG219400","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18150607,18154996,"Pavir.9NG219500","GO:0016829,GO:0010333,GO:0008152,GO:0000287","AT4G16740","ATTPS03,TPS03","terpene synthase 03","LOC_Os03g31430","terpene synthase, N-terminal domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18156897,18158386,"Pavir.9NG219573","GO:0003677","AT3G17450","","hAT dimerisation domain-containing protein","LOC_Os01g52430","hAT dimerisation domain-containing protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18186399,18186710,"Pavir.9NG219646","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18194515,18199222,"Pavir.9NG219719","GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os03g41800","transposon protein, putative, unclassified, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18215444,18217859,"Pavir.9NG219800","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT1G13080","CYP71B2","cytochrome P450, family 71, subfamily B, polypeptide 2","LOC_Os03g39650","cytochrome P450, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18221946,18231949,"Pavir.9NG219873","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18239461,18248961,"Pavir.9NG220000","","AT1G55930","","CBS domain-containing protein / transporter associated domain-containing protein","LOC_Os03g39640","CBS domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18249070,18249444,"Pavir.9NG220100","","","","","LOC_Os10g21860","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18259029,18260340,"Pavir.9NG220200","GO:0016020,GO:0009765","AT3G27690","LHCB2,LHCB2.3,LHCB2.4","photosystem II light harvesting complex gene 2.3","LOC_Os03g39610","chlorophyll A-B binding protein, putative, expressed","LHCB|LHCPII "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18260345,18260644,"Pavir.9NG220273","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18262668,18267959,"Pavir.9NG220400","GO:0005525","AT3G07050","","GTP-binding family protein","LOC_Os01g27730","GTPase of unknown function domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18267945,18271507,"Pavir.9NG220500","","AT5G48385","","FRIGIDA-like protein","LOC_Os03g39160","frigida, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18272244,18276465,"Pavir.9NG220600","","AT5G48385","","FRIGIDA-like protein","LOC_Os03g39129","frigida, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18276919,18278475,"Pavir.9NG220700","","","","","LOC_Os03g39129","frigida, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18279966,18281841,"Pavir.9NG220773","","","","","LOC_Os03g39129","frigida, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18281553,18282586,"Pavir.9NG220846","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18300549,18306439,"Pavir.9NG221000","","AT5G48385","","FRIGIDA-like protein","LOC_Os03g39129","frigida, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18396086,18402488,"Pavir.9NG221800","GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871","AT3G20150","","Kinesin motor family protein","LOC_Os03g39020","Kinesin motor domain domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18402424,18404363,"Pavir.9NG221900","","AT1G50575","","Putative lysine decarboxylase family protein","LOC_Os03g39010","possible lysine decarboxylase domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18405379,18408376,"Pavir.9NG222000","GO:0046854","AT3G02870","VTC4","Inositol monophosphatase family protein","LOC_Os03g39000","inositol-1-monophosphatase, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18428639,18436561,"Pavir.9NG222100","","AT2G03270","","DNA-binding protein, putative","LOC_Os03g38990","DNA-binding protein, putative, expressed","RLS3 "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18441841,18448619,"Pavir.9NG222200","GO:0003676,GO:0006418,GO:0005524,GO:0004812,GO:0000166","AT3G11710","ATKRS-1","lysyl-tRNA synthetase 1","LOC_Os03g38980","tRNA synthetases class II domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18468625,18479812,"Pavir.9NG222300","","AT3G62010","","","LOC_Os03g38970","metal ion binding protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18483275,18485996,"Pavir.9NG222373","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18486953,18489963,"Pavir.9NG222500","GO:0006351,GO:0003899,GO:0003677","AT5G51940","NRPB6A,NRPD6A,NRPE6A","RNA polymerase Rpb6","LOC_Os03g38960","DNA-directed RNA polymerase subunit, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18489995,18491968,"Pavir.9NG222600","","AT3G15840","PIFI","post-illumination chlorophyll fluorescence increase","LOC_Os03g38950","chloroplast post-illumination chlorophyll fluorescence increase protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18494700,18500425,"Pavir.9NG222700","","AT2G35610","XEG113","xyloglucanase 113","LOC_Os03g38930","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18500978,18501652,"Pavir.9NG222773","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18527046,18528899,"Pavir.9NG222846","GO:0006355,GO:0003677","AT5G65590","","Dof-type zinc finger DNA-binding family protein","LOC_Os03g38870","dof zinc finger domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18531027,18544947,"Pavir.9NG223000","GO:0006886","AT3G56190","ALPHA-SNAP2,ASNAP","alpha-soluble NSF attachment protein 2","LOC_Os08g18110","alpha-soluble NSF attachment protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18537068,18539839,"Pavir.9NG223073","","AT1G75560","","zinc knuckle (CCHC-type) family protein","LOC_Os08g09890","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18545852,18552779,"Pavir.9NG223100","GO:0006396,GO:0004525,GO:0003723","AT3G03300","ATDCL2,DCL2","dicer-like 2","LOC_Os03g38740","Dicer, putative, expressed","OsDCL2a "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18556637,18586328,"Pavir.9NG223173","GO:0005524,GO:0003676,GO:0005515,GO:0016891,GO:0006396,GO:0004525,GO:0003723","AT3G03300","ATDCL2,DCL2","dicer-like 2","LOC_Os03g38740","Dicer, putative, expressed","OsDCL2a "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18586741,18590393,"Pavir.9NG223400","GO:0016021","AT1G52870","","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein","LOC_Os03g38730","peroxisomal membrane protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18596732,18598033,"Pavir.9NG223600","","AT1G61170","","","LOC_Os03g38640","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18605812,18606681,"Pavir.9NG223700","GO:0046983,GO:0003677","AT5G48670","AGL80,FEM111","AGAMOUS-like 80","LOC_Os03g38610","OsMADS87 - MADS-box family gene with M-gamma type-box, expressed","OsMADS87 "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18613785,18618121,"Pavir.9NG223900","GO:0016021,GO:0015031","AT1G61250","SC3","secretory carrier 3","LOC_Os03g38600","secretory carrier-associated membrane protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18618320,18622011,"Pavir.9NG224000","GO:0016021,GO:0015031","AT1G61250","SC3","secretory carrier 3","LOC_Os03g38590","secretory carrier-associated membrane protein 4, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18634576,18636770,"Pavir.9NG224100","GO:0016740,GO:0008152,GO:0005542","AT2G20830","","transferases;folic acid binding","LOC_Os03g38540","folic acid binding protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18639535,18642857,"Pavir.9NG224400","","AT2G20820","","","LOC_Os03g38520","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18640862,18641227,"Pavir.9NG224473","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18669167,18673468,"Pavir.9NG224500","GO:0006468,GO:0005524,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os10g17960","TKL_IRAK_DUF26-lc.26 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18676779,18679340,"Pavir.9NG224600","","AT3G13677","","","LOC_Os03g38500","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18709258,18711859,"Pavir.9NG224900","","AT2G20815","","Family of unknown function (DUF566) ","LOC_Os03g38480","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18713395,18714562,"Pavir.9NG225000","","AT1G55240","","Family of unknown function (DUF716) ","LOC_Os09g27250","plant viral response family protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18721954,18723428,"Pavir.9NG225073","","AT5G05800","","","LOC_Os12g10550","transposon protein, putative, CACTA, En/Spm sub-class, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18725760,18728691,"Pavir.9NG225200","","AT1G10270","GRP23","glutamine-rich protein 23","LOC_Os05g30240","PPR repeat domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18735882,18739250,"Pavir.9NG225300","GO:0016788","AT5G37690","","SGNH hydrolase-type esterase superfamily protein","LOC_Os03g38470","GDSL-like lipase/acylhydrolase, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18742537,18749366,"Pavir.9NG225400","GO:0005634","AT1G08620","PKDM7D","Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein","LOC_Os05g10770","transcription factor jumonji, putative, expressed","JMJ703 "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18758116,18760716,"Pavir.9NG225500","GO:0016788","AT5G55050","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os03g38470","GDSL-like lipase/acylhydrolase, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18759406,18763754,"Pavir.9NG225600","","AT1G09900","","Pentatricopeptide repeat (PPR-like) superfamily protein","LOC_Os02g21580","PPR repeat containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18763846,18768241,"Pavir.9NG225700","GO:0043531","AT3G14470","","NB-ARC domain-containing disease resistance protein","LOC_Os03g38250","disease resistance RPP13-like protein 1, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18768333,18771538,"Pavir.9NG225773","GO:0055114,GO:0016491,GO:0008270","AT1G72680","ATCAD1,CAD1","cinnamyl-alcohol dehydrogenase","LOC_Os10g11810","dehydrogenase, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18773579,18774070,"Pavir.9NG225846","GO:0003677","","","","LOC_Os03g32190","transposon protein, putative, unclassified, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18792743,18810083,"Pavir.9NG225919","GO:0043531","AT3G14460","","LRR and NB-ARC domains-containing disease resistance protein","LOC_Os11g29520","NBS-LRR disease resistance protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18830248,18831827,"Pavir.9NG226500","GO:0005515,GO:0006508,GO:0004222","AT2G32480","ARASP","ARABIDOPSIS SERIN PROTEASE","LOC_Os03g38230","peptidase M50 family protein, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18845208,18847351,"Pavir.9NG226600","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT1G34540","CYP94D1","cytochrome P450, family 94, subfamily D, polypeptide 1","LOC_Os01g58970","cytochrome P450, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18849999,18851606,"Pavir.9NG226673","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18858654,18861509,"Pavir.9NG226746","","AT2G32460","ATM1,ATMYB101,MYB101","myb domain protein 101","LOC_Os03g38210","MYB family transcription factor, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18864529,18869465,"Pavir.9NG226800","GO:0005634,GO:0003677","AT5G52230","MBD13","methyl-CPG-binding domain protein 13","LOC_Os04g20560","methyl-CpG binding domain containing protein, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18892167,18892689,"Pavir.9NG226873","","","","","LOC_Os02g29120","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18963646,18964143,"Pavir.9NG226946","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18963782,18968914,"Pavir.9NG227200","GO:0016020,GO:0008378,GO:0006486","AT1G05170","","Galactosyltransferase family protein","LOC_Os03g38050","galactosyltransferase, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18986344,18986814,"Pavir.9NG227273","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19016362,19019012,"Pavir.9NG227300","GO:0071805,GO:0016020,GO:0015079","AT4G13420","ATHAK5,HAK5","high affinity K+ transporter 5","LOC_Os03g37840","potassium transporter, putative, expressed","OsHAK16 "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",18988185,18994105,"Pavir.9NG227346","GO:0071805,GO:0016020,GO:0015079","AT4G13420","ATHAK5,HAK5","high affinity K+ transporter 5","LOC_Os03g37930","potassium transporter, putative, expressed","OsHAK21 "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19025223,19027534,"Pavir.9NG227373","","AT3G42170","","BED zinc finger ;hAT family dimerisation domain","LOC_Os07g23210","transposon protein, putative, unclassified, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19034934,19041570,"Pavir.9NG227400","GO:0071805,GO:0016020,GO:0015079","AT4G13420","ATHAK5,HAK5","high affinity K+ transporter 5","LOC_Os03g37840","potassium transporter, putative, expressed","OsHAK16 "
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19018979,19033692,"Pavir.9NG227446","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19049373,19054715,"Pavir.9NG228900","GO:0071805,GO:0016020,GO:0015079","AT4G13420","ATHAK5,HAK5","high affinity K+ transporter 5","LOC_Os03g37830","potassium transporter, putative, expressed",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19056181,19057522,"Pavir.9NG229000","","AT3G48180","","","LOC_Os03g37810","expressed protein",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19062971,19063774,"Pavir.9NG229073","","","","","","",NA
"Chr09N","9N@38.02",17684245,19333648,"SEC","Chr09N","phytozomev13","gene",19065500,19066245,"Pavir.9NG229200","","","","","LOC_Os03g37770","expressed protein",NA
