"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13279100,13279642,"Pavir.9NG093046","","AT2G14660","","","LOC_Os03g47260","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13283231,13283773,"Pavir.9NG093100","","AT2G14660","","","LOC_Os03g47260","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13284307,13286343,"Pavir.9NG093200","","AT5G65880","","","LOC_Os03g47240","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13288128,13288858,"Pavir.9NG093300","","AT4G10810","","","LOC_Os03g47210","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13305181,13305879,"Pavir.9NG093400","","","","","LOC_Os12g43790","bZIP transcription factor domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13314518,13316363,"Pavir.9NG093600","","","","","LOC_Os03g47190","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13349327,13350325,"Pavir.9NG093900","","","","","LOC_Os12g43750","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13356153,13356950,"Pavir.9NG094100","","AT5G41220","ATGSTT3,GST10C,GSTT3","glutathione S-transferase THETA 3","LOC_Os06g42890","DNA binding protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13412658,13413098,"Pavir.9NG094300","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13416837,13419262,"Pavir.9NG094400","GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351","AT4G37740","AtGRF2,GRF2","growth-regulating factor 2","LOC_Os03g47140","growth regulating factor protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13435755,13436321,"Pavir.9NG094473","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13437754,13445348,"Pavir.9NG094600","","AT2G14520","","CBS domain-containing protein with a domain of unknown function (DUF21)","LOC_Os03g47120","CBS domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13449851,13455646,"Pavir.9NG094700","GO:0016020","AT1G58520","RXW8","lipases;hydrolases, acting on ester bonds","LOC_Os12g43720","early-responsive to dehydration protein-related, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13455647,13456969,"Pavir.9NG094773","","","","","LOC_Os03g47070","RXW8, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13459589,13460161,"Pavir.9NG094800","","","","","LOC_Os03g47034","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",13457172,13457884,"Pavir.9NG094846","","","","","LOC_Os03g47034","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10883621,10890562,"Pavir.9NG133900","","AT5G60550","ATSNAK1,GRIK2","geminivirus rep interacting kinase 2","LOC_Os03g50330","CAMK_KIN1/SNF1/Nim1_like.18 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10891043,10912345,"Pavir.9NG134000","GO:0016773,GO:0048015,GO:0046854","AT1G49340","ATPI4K ALPHA","Phosphatidylinositol 3- and 4-kinase family protein","LOC_Os03g50320","phosphatidylinositol 4-kinase PI4K, putative, expressed","OsPI4K1 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10917026,10917505,"Pavir.9NG134100","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10912656,10920474,"Pavir.9NG134200","GO:0008270,GO:0005622,GO:0005515","AT1G68520","","B-box type zinc finger protein with CCT domain","LOC_Os03g50310","CCT/B-box zinc finger protein, putative, expressed","OsCOL10 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10924172,10932598,"Pavir.9NG134400","GO:0030173,GO:0006891","AT3G18480","AtCASP,CASP","CCAAT-displacement protein alternatively spliced product","LOC_Os03g50300","CASP, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10954506,10957416,"Pavir.9NG134473","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10956674,10957135,"Pavir.9NG134546","","","","","LOC_Os05g40490","zinc knuckle domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10960063,10962394,"Pavir.9NG134600","GO:0051861,GO:0046836,GO:0017089,GO:0005737","AT4G39670","","Glycolipid transfer protein (GLTP) family protein","LOC_Os03g50280","GLTP domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10965001,10966583,"Pavir.9NG134700","","AT1G73885","","","LOC_Os03g50270","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10967230,10967553,"Pavir.9NG134800","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10993228,10993579,"Pavir.9NG135100","GO:0006468,GO:0005524,GO:0004672","AT3G25840","","Protein kinase superfamily protein","LOC_Os12g44330","serine/threonine-protein kinase PRP4, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10994280,10997133,"Pavir.9NG135200","","AT1G13330","AHP2","Arabidopsis Hop2 homolog","LOC_Os03g50220","homologous-pairing protein meu13, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",10997072,10998544,"Pavir.9NG135300","","AT1G13340","","Regulator of Vps4 activity in the MVB pathway protein","LOC_Os03g50210","DUF292 domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11007016,11007324,"Pavir.9NG135373","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11010759,11011747,"Pavir.9NG135446","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11063307,11064264,"Pavir.9NG138700","GO:0009055","AT2G02850","ARPN","plantacyanin","LOC_Os03g50160","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11066698,11067997,"Pavir.9NG138800","GO:0009055","AT2G02850","ARPN","plantacyanin","LOC_Os03g50160","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11075820,11077281,"Pavir.9NG138873","GO:0009055","AT2G02850","ARPN","plantacyanin","LOC_Os03g50140","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11084436,11086400,"Pavir.9NG140400","","AT1G65820","","microsomal glutathione s-transferase, putative","LOC_Os03g50130","microsomal glutathione S-transferase 3, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11089881,11094888,"Pavir.9NG140500","GO:0008270","AT1G70650","","Ran BP2/NZF zinc finger-like superfamily protein","LOC_Os03g50120","zinc finger family protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11096625,11098188,"Pavir.9NG140700","","AT3G04930","","DNA-binding storekeeper protein-related transcriptional regulator","LOC_Os03g50110","transcription regulator, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11119017,11124134,"Pavir.9NG140773","","AT5G16720","","Protein of unknown function, DUF593","LOC_Os03g50100","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11139313,11141349,"Pavir.9NG140846","","AT3G04930","","DNA-binding storekeeper protein-related transcriptional regulator","LOC_Os03g50110","transcription regulator, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11162373,11167638,"Pavir.9NG140900","","AT5G16720","","Protein of unknown function, DUF593","LOC_Os03g50100","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11173612,11176855,"Pavir.9NG140973","GO:0005524,GO:0003676","AT2G33730","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os03g50090","transposon protein, putative, CACTA, En/Spm sub-class, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11182748,11184277,"Pavir.9NG141000","","AT1G65770","AMR1","ascorbic acid mannose pathway regulator 1","LOC_Os03g50050","OsFBDUF16 - F-box and DUF domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11177406,11178460,"Pavir.9NG141046","GO:0006457","AT1G18170","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os03g50080","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11185649,11187296,"Pavir.9NG141100","","AT2G01490","","phytanoyl-CoA dioxygenase (PhyH) family protein","LOC_Os05g39650","phytanoyl-CoA dioxygenase, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11178620,11182267,"Pavir.9NG141119","","AT1G18180","","Protein of unknown function (DUF1295)","LOC_Os03g50070","DUF1295 domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11191632,11194843,"Pavir.9NG141200","","AT2G01490","","phytanoyl-CoA dioxygenase (PhyH) family protein","LOC_Os03g50040","phytanoyl-CoA dioxygenase, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11195122,11196792,"Pavir.9NG141300","GO:0016042,GO:0005509,GO:0004623","AT2G06925","ATSPLA2-ALPHA,PLA2-ALPHA","Phospholipase A2 family protein","LOC_Os03g50030","phospholipase A2, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11200472,11210755,"Pavir.9NG141400","GO:0016884","AT3G17970","atToc64-III,TOC64-III","translocon at the outer membrane of chloroplasts 64-III","LOC_Os03g50010","toc64, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11213338,11213742,"Pavir.9NG141473","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11217183,11218542,"Pavir.9NG141600","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11230068,11232960,"Pavir.9NG141800","","AT1G14920","GAI,RGA2","GRAS family transcription factor family protein","LOC_Os03g49990","GRAS family transcription factor domain containing protein, expressed","SLR1|OsGAI "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11245356,11255944,"Pavir.9NG142100","GO:0016021,GO:0016020","","","","LOC_Os03g49940","integral membrane protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11259897,11260361,"Pavir.9NG142173","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11266873,11267666,"Pavir.9NG142246","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11268194,11281420,"Pavir.9NG142400","","AT1G73950","","Transmembrane Fragile-X-F-associated protein","LOC_Os03g49900","zinc finger, C3HC4 type domain containing protein, expressed","OsRHC1 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11288406,11292031,"Pavir.9NG142473","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11295963,11297695,"Pavir.9NG142700","","AT3G18550","ATTCP18,BRC1,TCP18","TCP family transcription factor ","LOC_Os03g49880","TCP family transcription factor, putative, expressed","OsTB1|FC1|SCM3 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11329238,11331352,"Pavir.9NG142800","","AT5G22090","","Protein of unknown function (DUF3049)","LOC_Os03g49830","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11370070,11371011,"Pavir.9NG142873","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11370791,11375399,"Pavir.9NG143000","GO:0046488,GO:0016307","AT1G21980","ATPIP5K1,ATPIPK1,PIP5K1","phosphatidylinositol-4-phosphate 5-kinase 1","LOC_Os03g49800","phosphatidylinositol-4-phosphate 5-kinase, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11386970,11388022,"Pavir.9NG143073","","","","","LOC_Os11g33260","retrotransposon protein, putative, unclassified, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11393620,11403168,"Pavir.9NG143200","","AT4G08180","ORP1C","OSBP(oxysterol binding protein)-related protein 1C","LOC_Os03g49770","oxysterol-binding protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11434128,11440806,"Pavir.9NG143500","GO:0006468,GO:0004672,GO:0051304,GO:0007093,GO:0004712","AT1G77720","PPK1","putative protein kinase 1","LOC_Os03g49750","protein kinase family protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11441264,11448588,"Pavir.9NG143600","GO:0005515","AT2G17900","SDG37","SET domain group 37","LOC_Os03g49730","zinc finger protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11448677,11451180,"Pavir.9NG143800","","AT3G26070","","Plastid-lipid associated protein PAP / fibrillin family protein","LOC_Os03g49720","PAP fibrillin family domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11451689,11453305,"Pavir.9NG143900","GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723","AT5G14320","","Ribosomal protein S13/S18 family","LOC_Os03g49710","ribosomal protein S13p/S18e, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11454283,11458552,"Pavir.9NG144000","","AT4G09580","","SNARE associated Golgi protein family","LOC_Os03g49700","SNARE associated Golgi protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11458795,11465496,"Pavir.9NG144100","GO:0005515","","","","LOC_Os03g49690","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11469761,11471139,"Pavir.9NG144173","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11474683,11484909,"Pavir.9NG144400","","AT4G08500","ARAKIN,ATMEKK1,MAPKKK8,MEKK1","MAPK/ERK kinase kinase 1","LOC_Os03g49640","STE_MEKK_ste11_MAP3K.14 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11486020,11491199,"Pavir.9NG144500","","","","","LOC_Os03g49630","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11497372,11503697,"Pavir.9NG144600","GO:0005515","AT5G65240","","Leucine-rich repeat protein kinase family protein","LOC_Os02g18320","BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed","OsSERK4 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11509370,11513870,"Pavir.9NG144700","GO:0016021,GO:0015689,GO:0015098","AT2G23093","","Major facilitator superfamily protein","LOC_Os08g02190","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11528400,11528903,"Pavir.9NG144773","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11528657,11534226,"Pavir.9NG144800","GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT5G10290","","leucine-rich repeat transmembrane protein kinase family protein","LOC_Os03g49620","BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11546531,11552083,"Pavir.9NG145100","GO:0005975,GO:0004553","AT3G18080","BGLU44","B-S glucosidase 44","LOC_Os03g49610","Os3bglu8 - beta-glucosidase, exo-beta-glucansase, high similarity to Os3bglu7, expressed","Os3BGlu8 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11556077,11557706,"Pavir.9NG145173","GO:0005975,GO:0004553","AT3G18080","BGLU44","B-S glucosidase 44","LOC_Os03g49600","Os3bglu7 - beta-glucosidase, exo-beta-glucanse, expressed","Os3BGlu7 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11560656,11561441,"Pavir.9NG145246","GO:0005975,GO:0004553","AT3G18080","BGLU44","B-S glucosidase 44","LOC_Os03g49600","Os3bglu7 - beta-glucosidase, exo-beta-glucanse, expressed","Os3BGlu7 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11562014,11563951,"Pavir.9NG145300","","","","","LOC_Os03g49590","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11563459,11564772,"Pavir.9NG145400","GO:0016149,GO:0006415,GO:0005737","AT3G26618","ERF1-3","eukaryotic release factor 1-3","LOC_Os03g49580","eukaryotic peptide chain release factor subunit 1-1, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11566842,11573382,"Pavir.9NG145500","","AT3G17430","","Nucleotide-sugar transporter family protein","LOC_Os03g49570","domain of unknown function, DUF250 domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11575422,11576442,"Pavir.9NG145573","","AT1G36940","","","LOC_Os03g49560","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11580625,11582791,"Pavir.9NG145700","GO:0016758,GO:0008152","AT5G49690","","UDP-Glycosyltransferase superfamily protein","LOC_Os03g49550","glucosyltransferase, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11585062,11589385,"Pavir.9NG145800","","AT1G15200","","protein-protein interaction regulator family protein","LOC_Os03g49520","pinin/SDK/memA protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11590707,11600877,"Pavir.9NG146000","GO:0046488,GO:0016307","AT1G10900","","Phosphatidylinositol-4-phosphate 5-kinase family protein","LOC_Os03g49510","phosphatidylinositol-4-phosphate 5-kinase, putative, expressed","OsPIPK1 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11593648,11594169,"Pavir.9NG146073","","","","","LOC_Os06g50280","OsFBL31 - F-box domain and LRR containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11601427,11602119,"Pavir.9NG146100","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11865032,11881855,"Pavir.9NG146200","","AT2G40090","ATATH9,ATH9","ABC2 homolog 9","LOC_Os11g34750","ABC1 family domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11867141,11869795,"Pavir.9NG146273","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11882146,11883498,"Pavir.9NG146300","","AT5G59820","RHL41,ZAT12","C2H2-type zinc finger family protein","LOC_Os03g49132","ZOS3-16 - C2H2 zinc finger protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11886340,11888387,"Pavir.9NG146500","","AT2G37210","","lysine decarboxylase family protein","LOC_Os03g49050","possible lysine decarboxylase domain containing protein, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11897604,11900233,"Pavir.9NG146600","GO:0006355,GO:0003700","AT3G20910","NF-YA9","nuclear factor Y, subunit A9","LOC_Os03g48970","nuclear transcription factor Y subunit, putative, expressed","OsNF-YA4 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11922426,11923542,"Pavir.9NG146673","","AT3G57500","","","LOC_Os03g48960","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11923230,11927718,"Pavir.9NG146746","","AT4G13270","","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","LOC_Os03g48950","expressed protein",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11932508,11936850,"Pavir.9NG146819","","AT5G26240","ATCLC-D,CLC-D","chloride channel D","LOC_Os03g48940","chloride channel protein CLC-d, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11951174,11953914,"Pavir.9NG146892","","AT5G26240","ATCLC-D,CLC-D","chloride channel D","LOC_Os03g48940","chloride channel protein CLC-d, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11964735,11967667,"Pavir.9NG147300","GO:0051603,GO:0005839,GO:0004298","AT3G22630","PBD1,PRCGB","20S proteasome beta subunit D1","LOC_Os03g48930","peptidase, T1 family, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11967554,11968429,"Pavir.9NG147373","","AT2G48130","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os07g07860","LTPL76 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11968815,11969741,"Pavir.9NG147500","","AT3G22600","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os03g57970","LTPL73 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11970419,11974568,"Pavir.9NG147573","","AT1G54520","","","LOC_Os03g48920","DUF1517 domain containing protein, putative, expressed",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11978013,11980402,"Pavir.9NG147646","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11980403,11982433,"Pavir.9NG147719","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11608622,11609584,"Pavir.9NG148700","","","","","","",NA
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11609920,11614364,"Pavir.9NG148800","GO:0005515,GO:0007165,GO:0000155","AT1G66340","AtETR1,EIN1,ETR,ETR1","Signal transduction histidine kinase, hybrid-type, ethylene sensor","LOC_Os03g49500","ethylene receptor, putative, expressed","ERS1 "
"Chr09N","9N@38.02",10880731,20831824,"LEN","Chr09N","phytozomev13","gene",11615167,11617747,"Pavir.9NG148900","","","","","LOC_Os09g25520","expressed protein",NA
