"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46469566,46477814,"Pavir.6NG261500","GO:0042393","AT2G35160","SGD9,SUVH5","SU(VAR)3-9 homolog 5","LOC_Os08g30910","YDG/SRA domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46463789,46463959,"Pavir.6NG261700","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46322657,46335456,"Pavir.6NG262000","GO:0030247,GO:0006468,GO:0004672","AT1G21240","WAK3","wall associated kinase 3","LOC_Os08g39220","OsWAK75 - OsWAK receptor-like protein kinase, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46268266,46283399,"Pavir.6NG262300","GO:0017053,GO:0007049,GO:0006351","AT3G21430","ALY3,ATALY3","DNA binding","LOC_Os03g43800","DIRP family protein, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46284118,46286185,"Pavir.6NG262400","GO:0006468,GO:0004672","AT1G21240","WAK3","wall associated kinase 3","LOC_Os09g38830","OsWAK89a - OsWAK receptor-like protein kinase, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45363322,45364241,"Pavir.6NG262600","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45372784,45373648,"Pavir.6NG262700","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45789417,45791021,"Pavir.6NG262800","GO:0008234,GO:0006508","","","","LOC_Os04g25680","ulp1 protease family, C-terminal catalytic domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46687745,46688821,"Pavir.6NG262931","GO:0006468,GO:0004672","AT1G21240","WAK3","wall associated kinase 3","LOC_Os08g39220","OsWAK75 - OsWAK receptor-like protein kinase, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45814457,45818924,"Pavir.6NG263100","GO:0016757,GO:0047262","AT5G47780","GAUT4","galacturonosyltransferase 4","LOC_Os08g38740","glycosyl transferase 8 domain containing protein, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45819271,45822422,"Pavir.6NG263200","GO:0005515","","","","LOC_Os08g38490","OsFBX301 - F-box domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46639158,46639835,"Pavir.6NG263224","","AT2G44310","","Calcium-binding EF-hand family protein","LOC_Os09g31025","EF hand family protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45822585,45823630,"Pavir.6NG263400","GO:0005515","AT3G07870","","F-box and associated interaction domains-containing protein","LOC_Os08g38490","OsFBX301 - F-box domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46539897,46541493,"Pavir.6NG263431","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45823980,45825196,"Pavir.6NG263500","GO:0005515","AT4G11590","","F-box associated ubiquitination effector family protein","LOC_Os08g38490","OsFBX301 - F-box domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45825735,45826121,"Pavir.6NG263600","","","","","LOC_Os08g38750","ECAGL5 - ECA1 gametogenesis related family protein precursor, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45827301,45828668,"Pavir.6NG263700","","AT1G54830","NF-YC3","nuclear factor Y, subunit C3","LOC_Os08g38780","core histone H2A/H2B/H3/H4, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45829647,45831411,"Pavir.6NG263800","","AT5G56120","","","LOC_Os08g38790","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45831954,45833423,"Pavir.6NG263900","","AT5G25610","ATRD22,RD22","BURP domain-containing protein","LOC_Os08g38810","BURP domain containing protein, expressed","RAFTIN1 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45833683,45837235,"Pavir.6NG264000","GO:0016021","AT4G12650","","Endomembrane protein 70 protein family","LOC_Os08g38820","transmembrane 9 superfamily member, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45844651,45845199,"Pavir.6NG264032","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45386809,45390248,"Pavir.6NG264133","","AT3G43590","","zinc knuckle (CCHC-type) family protein","LOC_Os05g40490","zinc knuckle domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45848162,45853701,"Pavir.6NG264300","","AT2G21520","","Sec14p-like phosphatidylinositol transfer family protein","LOC_Os08g38850","phosphatidylinositol transfer, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46329673,46331069,"Pavir.6NG264331","","","","","LOC_Os10g09180","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45857711,45861116,"Pavir.6NG264400","GO:0005515","AT1G55680","","Transducin/WD40 repeat-like superfamily protein","LOC_Os08g38880","WD-40 repeat family protein, putative, expressed","SRWD1 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45861376,45863994,"Pavir.6NG264500","","AT5G56210","WIP2","WPP domain interacting protein 2","LOC_Os09g30350","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45866243,45868019,"Pavir.6NG264532","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45870233,45871787,"Pavir.6NG264600","GO:0008171","AT4G34050","CCoAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os08g38900","caffeoyl-CoA O-methyltransferase, putative, expressed","OsOMT26|ROMT-15|ROMT15 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45878124,45879481,"Pavir.6NG264700","GO:0008171","AT4G34050","CCoAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os08g38900","caffeoyl-CoA O-methyltransferase, putative, expressed","OsOMT26|ROMT-15|ROMT15 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46298236,46298731,"Pavir.6NG264731","","","","","LOC_Os01g68200","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45887722,45896026,"Pavir.6NG264800","GO:0008171","AT4G34050","CCoAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os08g38910","caffeoyl-CoA O-methyltransferase, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45919322,45920821,"Pavir.6NG265000","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45920359,45921986,"Pavir.6NG265100","","","","","LOC_Os08g38960","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45947355,45951431,"Pavir.6NG265200","","AT5G56220","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os08g38970","transmembrane receptor, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46689439,46691415,"Pavir.6NG265262","","AT2G13360","AGT,AGT1,SGAT","alanine:glyoxylate aminotransferase","LOC_Os08g39300","aminotransferase, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45952147,45958018,"Pavir.6NG265300","GO:0055085,GO:0016020,GO:0006821,GO:0005247","AT1G55620","ATCLC-F,CLC-F,CLCF","chloride channel F","LOC_Os08g38980","chloride transporter, chloride channel family, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45968338,45969089,"Pavir.6NG265332","","","","","LOC_Os03g32190","transposon protein, putative, unclassified, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45971849,45980509,"Pavir.6NG265364","","","","","LOC_Os01g14170","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45982608,45991828,"Pavir.6NG265500","","","","","LOC_Os01g14170","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45399080,45401684,"Pavir.6NG265566","GO:0008725,GO:0006284","AT1G80850","","DNA glycosylase superfamily protein","LOC_Os08g38170","methyladenine glycosylase, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45992279,45996799,"Pavir.6NG265600","GO:0043565,GO:0006355,GO:0003700","AT5G56270","ATWRKY2,WRKY2","WRKY DNA-binding protein 2","LOC_Os08g38990","WRKY30, expressed","OsWRKY30 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46023163,46027151,"Pavir.6NG265700","","AT1G80150","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os08g39050","pentatricopeptide, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46546698,46551356,"Pavir.6NG265762","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46027861,46030955,"Pavir.6NG265900","","AT1G55590","","RNI-like superfamily protein","LOC_Os08g39060","F-box protein At-B, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46031422,46035269,"Pavir.6NG266000","GO:0005515","AT5G56280","CSN6A","COP9 signalosome subunit 6A","LOC_Os08g39070","COP9 signalosome complex subunit 6a, putative, expressed","CSN6 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46038033,46038599,"Pavir.6NG266032","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46084781,46085932,"Pavir.6NG266064","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46096092,46097011,"Pavir.6NG266400","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46097797,46106139,"Pavir.6NG266500","","AT5G56290","ATPEX5,PEX5","peroxin 5","LOC_Os08g39080","tetratricopeptide repeat domain containing protein, expressed","OsPEX5 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46107766,46111191,"Pavir.6NG266600","","AT2G44200","","CBF1-interacting co-repressor CIR, N-terminal;Pre-mRNA splicing factor","LOC_Os08g39090","coiled-coil domain containing 49, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46371979,46376507,"Pavir.6NG266662","GO:0005516,GO:0046872,GO:0000166","AT4G37640","ACA2","calcium ATPase 2","LOC_Os03g10640","calcium-transporting ATPase, plasma membrane-type, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46116758,46121279,"Pavir.6NG266700","GO:0003824,GO:0006470,GO:0004722","AT1G16220","","Protein phosphatase 2C family protein","LOC_Os08g39100","protein phosphatase 2C, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45402555,45403433,"Pavir.6NG267000","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45403863,45407628,"Pavir.6NG267025","GO:0016773","AT1G13640","","Phosphatidylinositol 3- and 4-kinase family protein","LOC_Os08g38200","phosphatidylinositol 3- and 4-kinase family protein, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45409979,45410803,"Pavir.6NG267050","","AT4G35280","","C2H2-like zinc finger protein","LOC_Os02g19180","ZOS2-06 - C2H2 zinc finger protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46307932,46310103,"Pavir.6NG267062","GO:0030247,GO:0006468,GO:0004672","AT1G21270","WAK2","wall-associated kinase 2","LOC_Os08g39210","OsWAK74 - OsWAK receptor-like protein kinase, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45421516,45423824,"Pavir.6NG267075","","AT5G08130","BIM1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os09g29930","transcription factor BIM2, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45426748,45428715,"Pavir.6NG267100","GO:0016773","AT1G13640","","Phosphatidylinositol 3- and 4-kinase family protein","LOC_Os08g38200","phosphatidylinositol 3- and 4-kinase family protein, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45432425,45433249,"Pavir.6NG267200","","AT4G35280","","C2H2-like zinc finger protein","LOC_Os02g19180","ZOS2-06 - C2H2 zinc finger protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45443967,45449723,"Pavir.6NG267300","GO:0046983","AT5G08130","BIM1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os08g38210","transcription factor BIM2, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45450708,45451538,"Pavir.6NG267466","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46691416,46693005,"Pavir.6NG267593","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45456438,45457487,"Pavir.6NG267632","GO:0006355,GO:0003677","AT1G21340","","Dof-type zinc finger DNA-binding family protein","LOC_Os08g38220","dof zinc finger domain containing protein, putative, expressed","OsDof25 "
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45462289,45466522,"Pavir.6NG267800","GO:0003676","AT5G55670","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os08g38240","transposon protein, putative, CACTA, En/Spm sub-class, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45467798,45468729,"Pavir.6NG267900","","","","","LOC_Os08g38250","skin secretory protein xP2 precursor, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45470941,45472392,"Pavir.6NG267950","","AT4G12730","FLA2","FASCICLIN-like arabinogalactan 2","LOC_Os08g38270","fasciclin domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45473282,45473835,"Pavir.6NG268000","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46556411,46562026,"Pavir.6NG268093","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45584760,45588203,"Pavir.6NG268200","GO:0055085","AT4G26590","ATOPT5,OPT5","oligopeptide transporter 5","LOC_Os08g38400","oligopeptide transporter, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45588328,45593086,"Pavir.6NG268300","GO:0003676","AT3G13224","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os08g38410","RNA recognition motif containing protein, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45603976,45612365,"Pavir.6NG268400","GO:0005515","AT1G03370","","C2 calcium/lipid-binding and GRAM domain containing protein","LOC_Os08g38440","GRAM and C2 domains containing protein, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46378512,46379000,"Pavir.6NG268993","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",47176952,47177365,"Pavir.6NG269050","GO:0003677","AT1G49480","RTV1","related to vernalization1 1","LOC_Os06g02230","B3 DNA binding domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45651781,45652989,"Pavir.6NG269100","GO:0005515","AT2G40925","","F-box and associated interaction domains-containing protein","LOC_Os08g38490","OsFBX301 - F-box domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45653976,45654419,"Pavir.6NG269132","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45681537,45682191,"Pavir.6NG269164","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45697011,45698372,"Pavir.6NG269196","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45712358,45716048,"Pavir.6NG269400","GO:0006468,GO:0005524,GO:0004672,GO:0005515","AT5G56040","","Leucine-rich receptor-like protein kinase family protein","LOC_Os08g38560","receptor-like protein kinase 2 precursor, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45716318,45721095,"Pavir.6NG269500","GO:0005515","AT1G49540","ELP2","elongator protein 2","LOC_Os08g38570","WD domain, G-beta repeat domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45720903,45722180,"Pavir.6NG269600","","AT5G56050","","","LOC_Os08g38580","harpin-induced protein 1 domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45726580,45728487,"Pavir.6NG269632","","AT1G77980","AGL66","AGAMOUS-like 66","LOC_Os08g38590","OsMADS62 - MADS-box family gene with MIKC* type-box, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",48518549,48519682,"Pavir.6NG269700","GO:0005515","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os08g41190","MBTB32 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",48517079,48518092,"Pavir.6NG269800","GO:0005515","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os08g41220","BTB/POZ domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46696092,46696674,"Pavir.6NG269924","","AT2G13360","AGT,AGT1,SGAT","alanine:glyoxylate aminotransferase","LOC_Os08g39300","aminotransferase, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",48491885,48493564,"Pavir.6NG270000","GO:0005515","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os08g41220","BTB/POZ domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",48513404,48513982,"Pavir.6NG270037","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT2G43460","","Ribosomal L38e protein family","LOC_Os11g24610","60S ribosomal protein L38, putative, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",48471217,48473041,"Pavir.6NG270300","","","","","LOC_Os08g40500","expressed protein",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",48490120,48491009,"Pavir.6NG270337","GO:0005515","AT2G39760","ATBPM3,BPM3","BTB/POZ/MATH-domains containing protein","LOC_Os08g41220","BTB/POZ domain containing protein, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45521621,45525355,"Pavir.6NG270400","GO:0006468,GO:0004672,GO:0005524","AT5G47750","D6PKL2,PK5","D6 protein kinase like 2","LOC_Os08g38320","AGC_PVPK_like_kin82y.14 - ACG kinases include homologs to PKA, PKG and PKC, expressed",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",46556430,46562817,"Pavir.6NG270424","","","","","","",NA
"Chr06N","6N@54.19",43871788,51935176,"LEN","Chr06N","phytozomev13","gene",45536920,45551110,"Pavir.6NG270432","","","","","","",NA
