"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",19982691,20009203,"Pavir.9KG148900","GO:0006351,GO:0003899,GO:0003677,GO:0005634,GO:0032549","AT1G29940","NRPA2","nuclear RNA polymerase A2","LOC_Os10g35290","DNA-directed RNA polymerase I subunit RPA2, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20010094,20014818,"Pavir.9KG149000","","AT2G18220","","Noc2p family","LOC_Os10g35280","nucleolar complex protein 2, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20015342,20017331,"Pavir.9KG149100","","AT1G15130","","Endosomal targeting BRO1-like domain-containing protein","LOC_Os10g35250","vacuolar protein-sorting protein bro1, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",19999106,19999408,"Pavir.9KG149185","","","","","LOC_Os07g48590","retrotransposon protein, putative, unclassified",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20042779,20043456,"Pavir.9KG149200","","AT1G76250","","","LOC_Os02g02730","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20044641,20046271,"Pavir.9KG149300","","AT1G76250","","","LOC_Os02g02730","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20022140,20022580,"Pavir.9KG149385","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20046758,20049025,"Pavir.9KG149400","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20050450,20057173,"Pavir.9KG149500","GO:0005515","AT1G15130","","Endosomal targeting BRO1-like domain-containing protein","LOC_Os10g35250","vacuolar protein-sorting protein bro1, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20059121,20064968,"Pavir.9KG149600","GO:0003723","AT5G15270","","RNA-binding KH domain-containing protein","LOC_Os10g35220","KH domain containing protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20070072,20077650,"Pavir.9KG149700","GO:0005515","AT5G08390","","Transducin/WD40 repeat-like superfamily protein","LOC_Os10g35200","katanin p80 WD40 repeat-containing subunit B1 homolog 1, putative, expressed","OsKTN80a "
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20078222,20081251,"Pavir.9KG149800","","AT5G01160","","RING/U-box superfamily protein","LOC_Os10g35190","ZOS10-06 - C2H2 zinc finger protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20085503,20090234,"Pavir.9KG149900","GO:0016887,GO:0005524,GO:0016020","AT1G17840","ABCG11,ATWBC11,COF1,DSO,WBC11","white-brown complex homolog protein 11","LOC_Os10g35180","white-brown complex homolog protein 11, putative, expressed","OsABCG26 "
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20130849,20132064,"Pavir.9KG150100","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20137041,20142054,"Pavir.9KG150200","","AT1G03610","","Protein of unknown function (DUF789)","LOC_Os10g35150","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20144243,20145098,"Pavir.9KG150300","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20149474,20150831,"Pavir.9KG150400","","AT2G15220","","Plant basic secretory protein (BSP) family protein","LOC_Os10g34910","secretory protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20137700,20137894,"Pavir.9KG150485","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20150836,20152888,"Pavir.9KG150685","","","","","LOC_Os11g30240","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20188814,20195480,"Pavir.9KG150800","","AT5G08370","AGAL2,AtAGAL2","alpha-galactosidase 2","LOC_Os10g35110","alpha-galactosidase precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20153822,20154266,"Pavir.9KG150970","","","","","LOC_Os11g30240","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20320565,20322964,"Pavir.9KG151000","","AT5G08380","AGAL1,AtAGAL1","alpha-galactosidase 1","LOC_Os10g35070","alpha-galactosidase precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20226406,20227341,"Pavir.9KG151085","","","","","LOC_Os01g50800","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20250675,20254451,"Pavir.9KG151100","GO:0016787","","","","LOC_Os10g35060","Ser/Thr protein phosphatase family protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20254777,20256244,"Pavir.9KG151200","GO:0016020,GO:0006810,GO:0005215","AT1G73190","ALPHA-TIP,TIP3;1","Aquaporin-like superfamily protein","LOC_Os10g35050","aquaporin protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20156233,20157063,"Pavir.9KG151255","","AT4G38930","","Ubiquitin fusion degradation UFD1 family protein","LOC_Os01g05120","ubiquitin fusion degradation protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20236234,20239922,"Pavir.9KG151370","","AT5G08380","AGAL1,AtAGAL1","alpha-galactosidase 1","LOC_Os10g35070","alpha-galactosidase precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20259004,20263359,"Pavir.9KG151485","","","","","LOC_Os10g35040","receptor kinase like protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20269511,20279065,"Pavir.9KG151500","","AT1G06950","ATTIC110,TIC110","translocon at the inner envelope membrane of chloroplasts 110","LOC_Os10g35010","ATTIC110/TIC110, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20157064,20158250,"Pavir.9KG151540","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20284569,20286716,"Pavir.9KG151700","GO:0005975,GO:0004553","AT1G58370","ATXYN1,RXF12","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein","LOC_Os01g04300","glycosyl hydrolase family 10 protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20279563,20281117,"Pavir.9KG151785","GO:0006412,GO:0005840,GO:0003735","AT1G23410","","Ribosomal protein S27a / Ubiquitin family protein","LOC_Os01g22490","40S ribosomal protein S27a, putative, expressed","OsUBI5|UBQ5 "
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20304593,20305754,"Pavir.9KG151800","","AT5G08380","AGAL1,AtAGAL1","alpha-galactosidase 1","LOC_Os10g35070","alpha-galactosidase precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20159913,20161083,"Pavir.9KG151825","GO:0016853,GO:0005975","AT3G61610","","Galactose mutarotase-like superfamily protein","LOC_Os01g46950","aldose 1-epimerase, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20357619,20361922,"Pavir.9KG152000","","AT3G51530","","F-box/RNI-like/FBD-like domains-containing protein","LOC_Os05g46090","Leucine Rich Repeat domain containing protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20306065,20307482,"Pavir.9KG152085","","AT2G36540","","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","LOC_Os03g54870","NLI interacting factor-like phosphatase, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20362189,20362731,"Pavir.9KG152285","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20378240,20378794,"Pavir.9KG152570","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20465002,20467448,"Pavir.9KG154100","GO:0030976,GO:0003824,GO:0000287","AT4G33070","","Thiamine pyrophosphate dependent pyruvate decarboxylase family protein","LOC_Os03g18220","pyruvate decarboxylase isozyme 2, putative, expressed","OsPDC2 "
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20398700,20401534,"Pavir.9KG154300","","AT1G52950","","Nucleic acid-binding, OB-fold-like protein","LOC_Os07g23540","retrotransposon protein, putative, unclassified, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20478043,20478607,"Pavir.9KG154385","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20416925,20418090,"Pavir.9KG154400","","AT2G15220","","Plant basic secretory protein (BSP) family protein","LOC_Os10g34910","secretory protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20407390,20408586,"Pavir.9KG154585","","AT2G15220","","Plant basic secretory protein (BSP) family protein","LOC_Os10g34910","secretory protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20431996,20432574,"Pavir.9KG154600","","","","","LOC_Os10g34902","RIPER9 - Ripening-related family protein precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20499529,20500585,"Pavir.9KG154670","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20423173,20426245,"Pavir.9KG154685","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20435479,20436040,"Pavir.9KG154800","","","","","LOC_Os10g34902","RIPER9 - Ripening-related family protein precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20409062,20410208,"Pavir.9KG154870","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20504565,20505787,"Pavir.9KG154900","","AT1G65690","","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","LOC_Os04g58090","harpin-induced protein 1 domain containing protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20506743,20508397,"Pavir.9KG155000","","AT3G07910","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20508916,20511777,"Pavir.9KG155100","","AT1G73380","","","LOC_Os10g34810","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20410215,20411861,"Pavir.9KG155155","","AT2G05642","","Nucleic acid-binding, OB-fold-like protein","LOC_Os07g45750","retrotransposon protein, putative, unclassified, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20511964,20516607,"Pavir.9KG155200","","AT3G54710","ATCDT1B,CDT1,CDT1B","homolog of yeast CDT1 B homolog of yeast CDT1 B","LOC_Os10g34820","CDT1B - Putative DNA replication initiation protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20562300,20563109,"Pavir.9KG155300","","","","","LOC_Os02g42450","RIPER1 - Ripening-related family protein precursor, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20412112,20414029,"Pavir.9KG155440","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20516875,20517450,"Pavir.9KG155485","","","","","LOC_Os02g42450","RIPER1 - Ripening-related family protein precursor, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20574178,20575911,"Pavir.9KG155500","GO:0005525","AT5G60860","AtRABA1f,RABA1f","RAB GTPase homolog A1F","LOC_Os09g15790","ras-related protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20578733,20579332,"Pavir.9KG155600","","","","","LOC_Os10g34840","RIPER6 - Ripening-related family protein precursor, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20584134,20592479,"Pavir.9KG155700","GO:0005515","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g29110","MBTB45 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20598898,20599326,"Pavir.9KG155800","","","","","LOC_Os10g34770","RIPER4 - Ripening-related family protein precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20603916,20604431,"Pavir.9KG156000","","","","","LOC_Os10g34760","RIPER3 - Ripening-related family protein precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20518886,20519451,"Pavir.9KG156200","","","","","LOC_Os02g42450","RIPER1 - Ripening-related family protein precursor, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20605019,20608580,"Pavir.9KG156285","","AT4G00560","","NAD(P)-binding Rossmann-fold superfamily protein","LOC_Os02g57990","methionine adenosyltransferase regulatory beta subunit-related, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20654827,20655351,"Pavir.9KG156300","","","","","LOC_Os10g34760","RIPER3 - Ripening-related family protein precursor, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20657003,20664632,"Pavir.9KG156400","GO:0006310,GO:0006281,GO:0003910,GO:0003677,GO:0005524","AT1G08130","ATLIG1,LIG1","DNA ligase 1","LOC_Os10g34750","LIG1 - Putative DNA ligase I, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20608947,20609679,"Pavir.9KG156570","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20686961,20689842,"Pavir.9KG156600","GO:0005515","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g28770","MBTB34 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20669326,20674936,"Pavir.9KG156685","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20690976,20694243,"Pavir.9KG156700","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20735655,20741317,"Pavir.9KG156800","GO:0008168,GO:0006479","AT3G20020","ATPRMT6,PRMT6","protein arginine methyltransferase 6","LOC_Os10g34740","methyltransferase, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20686911,20694974,"Pavir.9KG156970","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20776140,20777122,"Pavir.9KG157085","GO:0016459,GO:0005524,GO:0003774","AT1G50360","ATVIIIA,VIIIA","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os10g34710","myosin-2 heavy chain, non muscle, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20780608,20781749,"Pavir.9KG157200","","AT5G23370","","GRAM domain-containing protein / ABA-responsive protein-related","LOC_Os10g34730","GEM, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20789613,20790936,"Pavir.9KG157300","","AT5G23370","","GRAM domain-containing protein / ABA-responsive protein-related","LOC_Os10g34730","GEM, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20799307,20810461,"Pavir.9KG157500","GO:0005515,GO:0016459,GO:0005524,GO:0003774","AT3G19960","ATM1","myosin 1","LOC_Os10g34710","myosin-2 heavy chain, non muscle, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20796607,20799015,"Pavir.9KG157585","","AT4G13650","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os10g34720","LOI1, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20836808,20838445,"Pavir.9KG157600","","","","","LOC_Os10g34700","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20903261,20920066,"Pavir.9KG157800","","AT1G71270","ATVPS52,POK,TTD8","Vps52 / Sac2 family ","LOC_Os10g34680","vacuolar protein sorting-associated protein 52, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20920720,20925122,"Pavir.9KG157900","GO:0008270,GO:0005515","AT3G19950","","RING/U-box superfamily protein","LOC_Os10g34590","zinc finger, C3HC4 type domain containing protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20927376,20929804,"Pavir.9KG158000","","AT5G23290","PFD5","prefoldin 5","LOC_Os10g34670","prefoldin, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20914726,20915142,"Pavir.9KG158085","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20929918,20934089,"Pavir.9KG158100","GO:0005515","AT3G02680","ATNBS1,NBS1","nijmegen breakage syndrome 1","LOC_Os10g34580","FHA domain containing protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20935139,20935690,"Pavir.9KG158200","","AT5G36960","","","LOC_Os10g34570","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20938088,20942817,"Pavir.9KG158300","","AT4G30480","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os10g34540","tetratricopeptide repeat protein 1, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20948636,20952903,"Pavir.9KG158400","GO:0005634","AT5G06150","CYC1BAT,CYCB1;2","Cyclin family protein","LOC_Os01g59120","cyclin, putative, expressed","CycB1;1|OsCycB1;1 "
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20952939,20954824,"Pavir.9KG158500","GO:0045454,GO:0005681,GO:0000398","AT5G08290","YLS8","mRNA splicing factor, thioredoxin-like U5 snRNP","LOC_Os07g10256","mitosis protein dim1, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20973448,20975198,"Pavir.9KG158600","","","","","LOC_Os10g34500","ZOS10-05 - C2H2 zinc finger protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20986358,20987932,"Pavir.9KG158700","","","","","LOC_Os10g34500","ZOS10-05 - C2H2 zinc finger protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20991378,20994790,"Pavir.9KG158800","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT5G23190","CYP86B1","cytochrome P450, family 86, subfamily B, polypeptide 1","LOC_Os10g34480","cytochrome P450, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20994008,20998113,"Pavir.9KG158900","","AT1G17330","","Metal-dependent phosphohydrolase","LOC_Os10g34470","HD domain containing protein 2, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",20999814,21000958,"Pavir.9KG159000","","AT5G08240","","","LOC_Os10g34450","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21001518,21003533,"Pavir.9KG159100","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT5G27820","","Ribosomal L18p/L5e family protein","LOC_Os01g15290","ribosomal L18p/L5e family protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21003351,21016393,"Pavir.9KG159200","GO:0005515","AT4G15900","PRL1","pleiotropic regulatory locus 1","LOC_Os03g21990","WD domain, G-beta repeat domain containing protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21019538,21024438,"Pavir.9KG159300","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21024231,21041320,"Pavir.9KG159500","GO:0005515,GO:0005524,GO:0003676,GO:0016891,GO:0006396,GO:0004525,GO:0003723","AT3G43920","ATDCL3,DCL3","dicer-like 3","LOC_Os10g34430","Dicer, putative, expressed","OsDCL3b "
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21042683,21044401,"Pavir.9KG159600","","AT3G15780","","","LOC_Os01g29740","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21045037,21049540,"Pavir.9KG159700","GO:0003677","AT3G42170","","BED zinc finger ;hAT family dimerisation domain","LOC_Os01g32640","OsFBX9 - F-box domain containing protein, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21049740,21052835,"Pavir.9KG159800","","AT5G23130","","Peptidoglycan-binding LysM domain-containing protein","LOC_Os10g34420","lysM domain containing protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21053910,21070411,"Pavir.9KG159900","","AT4G33630","EX1","Protein of unknown function (DUF3506)","LOC_Os10g34400","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21077367,21078623,"Pavir.9KG160185","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21093939,21094976,"Pavir.9KG160400","","AT5G41220","ATGSTT3,GST10C,GSTT3","glutathione S-transferase THETA 3","LOC_Os10g27370","transposon protein, putative, Pong sub-class, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21082601,21083087,"Pavir.9KG160470","","AT3G42630","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os08g40870","pentatricopeptide repeat protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21101391,21109647,"Pavir.9KG160600","","AT3G19780","","","LOC_Os10g34390","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",21110823,21131552,"Pavir.9KG160700","GO:0005515","AT3G19840","ATPRP40C,PRP40C","pre-mRNA-processing protein 40C","LOC_Os10g34380","retrotransposon protein, putative, unclassified, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",28569687,28571633,"Pavir.9KG163500","GO:0016747","AT1G03940","","HXXXD-type acyl-transferase family protein","LOC_Os10g26290","transferase family protein, putative, expressed",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",28609949,28610347,"Pavir.9KG163513","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",28619796,28620083,"Pavir.9KG163526","","","","","LOC_Os12g15980","expressed protein",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",28644528,28645697,"Pavir.9KG163539","","","","","","",NA
"Chr09K","9K@51.96",19959778,28697896,"SEC","Chr09K","phytozomev13","gene",28674603,28676511,"Pavir.9KG163552","GO:0030170,GO:0019752,GO:0016831","AT2G20340","","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","LOC_Os10g26110","decarboxylase, putative, expressed",NA
