"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13252651,13253031,"Pavir.9NG092573","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13257432,13264235,"Pavir.9NG092600","GO:0006468,GO:0004672,GO:0005524","AT5G63370","","Protein kinase superfamily protein","LOC_Os09g27350","RIO1 family protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13264937,13265998,"Pavir.9NG092700","GO:0006468,GO:0004672","AT1G67580","","Protein kinase superfamily protein","LOC_Os06g47880","cell division control protein 2 homolog 3, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13272836,13273686,"Pavir.9NG092900","","AT1G61255","","","LOC_Os03g47270","GCRP4 - Glycine and cysteine rich family protein precursor, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13275082,13277212,"Pavir.9NG092973","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13279100,13279642,"Pavir.9NG093046","","AT2G14660","","","LOC_Os03g47260","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13283231,13283773,"Pavir.9NG093100","","AT2G14660","","","LOC_Os03g47260","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13284307,13286343,"Pavir.9NG093200","","AT5G65880","","","LOC_Os03g47240","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13288128,13288858,"Pavir.9NG093300","","AT4G10810","","","LOC_Os03g47210","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13305181,13305879,"Pavir.9NG093400","","","","","LOC_Os12g43790","bZIP transcription factor domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13314518,13316363,"Pavir.9NG093600","","","","","LOC_Os03g47190","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13349327,13350325,"Pavir.9NG093900","","","","","LOC_Os12g43750","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13356153,13356950,"Pavir.9NG094100","","AT5G41220","ATGSTT3,GST10C,GSTT3","glutathione S-transferase THETA 3","LOC_Os06g42890","DNA binding protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13412658,13413098,"Pavir.9NG094300","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13416837,13419262,"Pavir.9NG094400","GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351","AT4G37740","AtGRF2,GRF2","growth-regulating factor 2","LOC_Os03g47140","growth regulating factor protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13435755,13436321,"Pavir.9NG094473","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13437754,13445348,"Pavir.9NG094600","","AT2G14520","","CBS domain-containing protein with a domain of unknown function (DUF21)","LOC_Os03g47120","CBS domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13449851,13455646,"Pavir.9NG094700","GO:0016020","AT1G58520","RXW8","lipases;hydrolases, acting on ester bonds","LOC_Os12g43720","early-responsive to dehydration protein-related, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13455647,13456969,"Pavir.9NG094773","","","","","LOC_Os03g47070","RXW8, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13459589,13460161,"Pavir.9NG094800","","","","","LOC_Os03g47034","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",13457172,13457884,"Pavir.9NG094846","","","","","LOC_Os03g47034","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7917381,7920291,"Pavir.9NG100700","GO:0005975,GO:0004553","AT5G20950","","Glycosyl hydrolase family protein","LOC_Os03g53790","periplasmic beta-glucosidase precursor, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7924171,7929434,"Pavir.9NG100800","GO:0016020,GO:0015696,GO:0008519,GO:0072488","AT2G38290","AMT2,AMT2;1,ATAMT2","ammonium transporter 2","LOC_Os01g65000","ammonium transporter protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7930290,7934512,"Pavir.9NG100900","GO:0003676","AT5G32450","","RNA binding (RRM/RBD/RNP motifs) family protein","LOC_Os03g53770","RNA recognition motif containing protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7939942,7946524,"Pavir.9NG101000","GO:0005524,GO:0003676,GO:0004386","AT5G04895","","DEA(D/H)-box RNA helicase family protein","LOC_Os03g53760","ATP-dependent RNA helicase DHX36, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7948282,7954389,"Pavir.9NG101100","","AT4G16440","","ferredoxin hydrogenases","LOC_Os03g53750","nuclear prelamin A recognition factor, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7955225,7956222,"Pavir.9NG101200","","AT5G37480","","","LOC_Os03g53740","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7957292,7961326,"Pavir.9NG101400","GO:0006468,GO:0005524,GO:0004672","AT3G53030","SRPK4","ser/arg-rich protein kinase 4","LOC_Os03g53720","SRPK4, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7963654,7965460,"Pavir.9NG101500","","AT1G55370","NDF5","NDH-dependent cyclic electron flow 5","LOC_Os03g53710","aldose 1-epimerase, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7964891,7969642,"Pavir.9NG101600","GO:0005515,GO:0016568,GO:0005634","AT1G54390","ING2","PHD finger protein-related","LOC_Os03g53700","PHD-finger domain containing protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7970129,7974436,"Pavir.9NG101700","","AT3G13460","ECT2","evolutionarily conserved C-terminal region 2","LOC_Os03g53670","YT521-B-like family domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7974014,7974436,"Pavir.9NG101800","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7993879,7994481,"Pavir.9NG101900","","AT1G47200","WPP2","WPP domain protein 2","LOC_Os07g40320","vesicle transport protein GOT1B, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",7997086,8006788,"Pavir.9NG102000","GO:0016459,GO:0005524,GO:0003774,GO:0005515","AT2G31900","ATMYO5,ATXIF,XIF","myosin-like protein XIF","LOC_Os03g53660","Myosin head domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8006549,8006908,"Pavir.9NG102073","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8008579,8010105,"Pavir.9NG102100","GO:0010207","AT1G05385","LPA19,Psb27-H1","photosystem II 11 kDa protein-related","LOC_Os03g53640","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8010155,8020294,"Pavir.9NG102200","","AT5G36740","","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein","LOC_Os03g53630","PHD finger family protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8021560,8022381,"Pavir.9NG102300","","AT1G03120","ATRAB28,RAB28","responsive to abscisic acid 28","LOC_Os06g23350","late embryogenesis abundant protein D-34, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8023315,8024136,"Pavir.9NG102400","","AT3G22490","","Seed maturation protein","LOC_Os06g23350","late embryogenesis abundant protein D-34, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8024676,8026597,"Pavir.9NG102500","","","","","LOC_Os03g06750","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8029642,8032941,"Pavir.9NG102600","","AT5G47420","","Tryptophan RNA-binding attenuator protein-like","LOC_Os03g53600","HTH DNA-binding protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8041287,8047658,"Pavir.9NG102800","","AT1G05410","","Protein of unknown function (DUF1423)","LOC_Os03g53590","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8048320,8053659,"Pavir.9NG102873","GO:0006869","AT1G05440","","C-8 sterol isomerases","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8055288,8056121,"Pavir.9NG102946","","AT3G22540","","Protein of unknown function (DUF1677)","LOC_Os03g46300","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8058163,8059925,"Pavir.9NG103019","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8059681,8063227,"Pavir.9NG103100","GO:0005515","AT1G03110","","Transducin/WD40 repeat-like superfamily protein","LOC_Os03g53530","WD domain, G-beta repeat domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8083078,8084671,"Pavir.9NG103200","","AT2G25690","","Protein of unknown function (DUF581)","LOC_Os03g53520","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8087608,8090343,"Pavir.9NG103300","GO:0005515","AT5G50230","","Transducin/WD40 repeat-like superfamily protein","LOC_Os03g53510","WD domain, G-beta repeat domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8092195,8099678,"Pavir.9NG103500","GO:0016817","AT4G14790","ATSUV3,EDA15","ATP-dependent RNA helicase, mitochondrial (SUV3)","LOC_Os03g53500","helicase conserved C-terminal domain containing protein, expressed","OsSUV3|SUV3 "
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8101229,8101855,"Pavir.9NG103573","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8102883,8103182,"Pavir.9NG103700","","AT1G10588","","Gibberellin-regulated family protein","LOC_Os03g41060","GASR2 - Gibberellin-regulated GASA/GAST/Snakin family protein precursor, putative, expressed","GASR2 "
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8104392,8106590,"Pavir.9NG103800","","AT3G22670","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os03g53490","PPR repeat containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8111604,8115008,"Pavir.9NG103900","GO:0006468,GO:0004672","AT3G22750","","Protein kinase superfamily protein","LOC_Os03g53410","protein kinase domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8117846,8119140,"Pavir.9NG104000","","AT1G03070","","Bax inhibitor-1 family protein","LOC_Os03g53400","transmembrane BAX inhibitor motif-containing protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8166953,8183091,"Pavir.9NG104073","","AT1G43760","","DNAse I-like superfamily protein","LOC_Os11g16250","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8208778,8211450,"Pavir.9NG104300","GO:0016747","AT4G29250","","HXXXD-type acyl-transferase family protein","LOC_Os03g53360","transferase family protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8217225,8221209,"Pavir.9NG104500","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT2G26150","ATHSFA2,HSFA2","heat shock transcription factor A2","LOC_Os03g53340","HSF-type DNA-binding domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8223070,8226373,"Pavir.9NG104600","GO:0016021,GO:0006810","AT3G22845","","emp24/gp25L/p24 family/GOLD family protein","LOC_Os03g53310","emp24/gp25L/p24 family protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8226897,8229781,"Pavir.9NG104700","","AT1G62250","","","LOC_Os03g53300","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8245725,8248638,"Pavir.9NG105100","GO:0030246,GO:0006468,GO:0004672","AT5G06740","","Concanavalin A-like lectin protein kinase family protein","LOC_Os04g01874","protein kinase, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8267021,8268046,"Pavir.9NG105173","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8269972,8291274,"Pavir.9NG105200","GO:0005515","AT1G03060","SPI","Beige/BEACH domain ;WD domain, G-beta repeat protein","LOC_Os03g53280","WD domain containing protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8270106,8270462,"Pavir.9NG105246","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8293238,8296633,"Pavir.9NG105500","","AT3G22850","","Aluminium induced protein with YGL and LRDR motifs","LOC_Os03g53270","stem-specific protein TSJT1, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8297014,8304737,"Pavir.9NG105700","GO:0005515,GO:0006468,GO:0004672","AT1G04210","","Leucine-rich repeat protein kinase family protein","LOC_Os03g53250","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8311738,8312517,"Pavir.9NG105773","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8313498,8317403,"Pavir.9NG106000","GO:0004781","AT4G14680","APS3","Pseudouridine synthase/archaeosine transglycosylase-like family protein","LOC_Os03g53230","bifunctional 3-phosphoadenosine 5-phosphosulfate synthetase, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8317627,8319730,"Pavir.9NG106100","","AT5G37780","ACAM-1,CAM1,TCH1","calmodulin 1","LOC_Os03g53200","OsCML4 - Calmodulin-related calcium sensor protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8331892,8333522,"Pavir.9NG106400","GO:0003677","AT3G54560","HTA11","histone H2A 11","LOC_Os03g53190","Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8335193,8337082,"Pavir.9NG106500","GO:0003677","AT3G54560","HTA11","histone H2A 11","LOC_Os03g53190","Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8338888,8342920,"Pavir.9NG106700","","AT3G04750","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os03g53170","pentatricopeptide, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8353390,8355979,"Pavir.9NG106800","GO:0006355,GO:0005634","AT3G04730","IAA16","indoleacetic acid-induced protein 16","LOC_Os03g53150","OsIAA13 - Auxin-responsive Aux/IAA gene family member, expressed","OsIAA13|OsiIAA1 "
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8354554,8360073,"Pavir.9NG106900","GO:0030127,GO:0008270,GO:0006888,GO:0006886","AT5G43670","","Sec23/Sec24 protein transport family protein","LOC_Os03g53140","protein transport protein Sec23B, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8366479,8371593,"Pavir.9NG107100","GO:0055085,GO:0046873,GO:0030001,GO:0016020","AT5G64560","ATMGT9,MGT9,MRS2-2","magnesium transporter 9","LOC_Os03g53110","CorA-like magnesium transporter protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8371610,8373125,"Pavir.9NG107173","GO:0000160","AT5G26594","ARR24,RR24","response regulator 24","LOC_Os03g53100","response regulator receiver domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8374564,8376295,"Pavir.9NG107200","","AT5G27660","","Trypsin family protein with PDZ domain","LOC_Os01g56870","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8376647,8377361,"Pavir.9NG107300","","","","","LOC_Os12g04750","OsDegp14 - Putative Deg protease homologue, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8381928,8387253,"Pavir.9NG107400","GO:0046872","AT2G30580","DRIP2","DREB2A-interacting protein 2","LOC_Os03g53080","zinc finger, C3HC4 type domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8389416,8391019,"Pavir.9NG107500","","AT1G55190","PRA1.F2,PRA7","PRA1 (Prenylated rab acceptor) family protein","LOC_Os03g53070","prenylated rab acceptor, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8392462,8396449,"Pavir.9NG107600","GO:0005515","AT1G13570","","F-box/RNI-like superfamily protein","LOC_Os04g57920","OsFBX154 - F-box domain containing protein, expressed","GIC "
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8402368,8404543,"Pavir.9NG107700","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT3G26330","CYP71B37","cytochrome P450, family 71, subfamily B, polypeptide 37","LOC_Os09g10340","cytochrome P450, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8421031,8423592,"Pavir.9NG107800","GO:0043565,GO:0006355,GO:0003700","AT3G04670","ATWRKY39,WRKY39","WRKY DNA-binding protein 39","LOC_Os03g53050","WRKY121, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8436122,8437079,"Pavir.9NG107900","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8441890,8443773,"Pavir.9NG108100","GO:0046983","AT5G43650","BHLH92","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os03g53020","helix-loop-helix DNA-binding domain containing protein, expressed","OsbHLH148 "
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8451829,8452387,"Pavir.9NG108173","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8453046,8456455,"Pavir.9NG108300","GO:0006310,GO:0006302,GO:0005634,GO:0003677","AT3G23100","XRCC4","homolog of human DNA ligase iv-binding protein XRCC4","LOC_Os03g53000","XRCC4, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8458160,8461888,"Pavir.9NG108400","","AT1G56290","","CwfJ-like family protein","LOC_Os03g52980","CWF19-like 2, cell cycle control, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8462889,8463846,"Pavir.9NG108500","","","","","LOC_Os01g07160","OsFBX3 - F-box domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8464297,8468647,"Pavir.9NG108600","GO:0008612","AT5G05920","DHS,EDA22","deoxyhypusine synthase","LOC_Os03g52970","deoxyhypusine synthase, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8504860,8505619,"Pavir.9NG109000","","AT5G42655","","Disease resistance-responsive (dirigent-like protein) family protein","LOC_Os03g52920","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8514698,8516545,"Pavir.9NG109200","","AT4G19390","","Uncharacterised protein family (UPF0114)","LOC_Os03g52910","uncharacterized UPF0114 domain containing protein, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8520083,8523318,"Pavir.9NG109400","","AT1G30440","","Phototropic-responsive NPH3 family protein","LOC_Os03g52880","BTBN9 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8524822,8526041,"Pavir.9NG109473","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8531734,8532312,"Pavir.9NG109546","","","","","","",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8546732,8548691,"Pavir.9NG109700","GO:0005515","AT2G26490","","Transducin/WD40 repeat-like superfamily protein","LOC_Os03g52870","WD-40 repeat family protein, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8548845,8553742,"Pavir.9NG109800","GO:0016740","AT4G37930","SHM1,SHMT1,STM","serine transhydroxymethyltransferase 1","LOC_Os03g52840","serine hydroxymethyltransferase, mitochondrial precursor, putative, expressed","OsSHM1|OsSHMT1 "
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8554951,8584213,"Pavir.9NG109900","GO:0005515,GO:0016773","AT1G50030","TOR","target of rapamycin","LOC_Os03g52794","phosphatidylinositol kinase, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8616910,8621209,"Pavir.9NG110300","GO:0005515","AT4G21520","","Transducin/WD40 repeat-like superfamily protein","LOC_Os03g52794","phosphatidylinositol kinase, putative, expressed",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8621404,8624775,"Pavir.9NG110400","","AT2G15860","","","LOC_Os03g52780","expressed protein",NA
"Chr09N","9N@26.03",7913256,21588445,"PRM","Chr09N","phytozomev13","gene",8625434,8636868,"Pavir.9NG110500","","AT4G02030","","Vps51/Vps67 family (components of vesicular transport) protein","LOC_Os03g52770","expressed protein",NA
