"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64469184,64472713,"Pavir.5NG108600","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT2G27690","CYP94C1","cytochrome P450, family 94, subfamily C, polypeptide 1","LOC_Os01g63930","cytochrome P450, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64477631,64477937,"Pavir.5NG108601","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64506368,64511208,"Pavir.5NG109200","GO:0006352,GO:0005669","AT3G10070","TAF12,TAFII58","TBP-associated factor 12","LOC_Os01g63940","Transcription initiation factor TFIID subunit A containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64511909,64514803,"Pavir.5NG109300","","AT2G27590","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os01g63950","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64516849,64518441,"Pavir.5NG109400","GO:0008373,GO:0006486","AT1G08280","","Glycosyltransferase family 29 (sialyltransferase) family protein","LOC_Os01g63970","sialyltransferase family domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64527713,64529970,"Pavir.5NG109500","","AT3G20880","WIP4","WIP domain protein 4","LOC_Os01g63980","ZOS1-17 - C2H2 zinc finger protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64534800,64537119,"Pavir.5NG109700","","AT5G22460","","alpha/beta-Hydrolases superfamily protein","LOC_Os01g63990","hydrolase, alpha/beta fold family protein, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64556299,64560905,"Pavir.5NG109701","GO:0043565,GO:0006355,GO:0003700","AT2G36270","ABI5,GIA1","Basic-leucine zipper (bZIP) transcription factor family protein","LOC_Os01g64000","bZIP transcription factor, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64562836,64565636,"Pavir.5NG109702","GO:0008138,GO:0006470","AT2G35680","","Phosphotyrosine protein phosphatases superfamily protein","LOC_Os01g64010","dual specificity protein phosphatase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64567042,64577283,"Pavir.5NG109703","GO:0043565,GO:0006355,GO:0003700,GO:0006351","AT1G08320","bZIP21,TGA9","bZIP transcription factor family protein","LOC_Os01g64020","transcription factor, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64596430,64597589,"Pavir.5NG109704","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64600938,64602508,"Pavir.5NG109705","GO:0005975,GO:0004553","AT5G24090","ATCHIA,CHIA","chitinase A","LOC_Os01g64100","glycosyl hydrolase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64606121,64607375,"Pavir.5NG109706","GO:0005975,GO:0004553","AT5G24090","ATCHIA,CHIA","chitinase A","LOC_Os01g64100","glycosyl hydrolase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64609924,64611389,"Pavir.5NG109707","GO:0005975,GO:0004553","AT5G24090","ATCHIA,CHIA","chitinase A","LOC_Os01g64100","glycosyl hydrolase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64613179,64614454,"Pavir.5NG109708","GO:0005975,GO:0004553","AT5G24090","ATCHIA,CHIA","chitinase A","LOC_Os01g64110","glycosyl hydrolase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64614923,64616314,"Pavir.5NG109709","GO:0051536,GO:0009055","AT2G27510","ATFD3,FD3","ferredoxin 3","LOC_Os01g64120","2Fe-2S iron-sulfur cluster binding domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64627849,64630723,"Pavir.5NG109710","GO:0005975,GO:0004553","AT2G27500","","Glycosyl hydrolase superfamily protein","LOC_Os01g64170","glycosyl hydrolases family 17, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64645352,64646675,"Pavir.5NG109711","","AT3G52710","","","LOC_Os01g64180","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64647068,64649778,"Pavir.5NG109712","","AT5G09270","","","LOC_Os01g64190","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64653508,64657414,"Pavir.5NG109713","","AT3G54290","","","LOC_Os01g64250","hemerythrin family protein, expressed","OsHORZ1 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64657802,64658203,"Pavir.5NG109714","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64659598,64661549,"Pavir.5NG109715","GO:0006066,GO:0004026","AT3G52610","","","LOC_Os01g64256","transposon protein, putative, Mutator sub-class, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64662603,64665846,"Pavir.5NG109716","","AT3G52570","","alpha/beta-Hydrolases superfamily protein","LOC_Os01g64262","hydrolase, alpha/beta fold family, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64666076,64667571,"Pavir.5NG109717","","AT2G36145","","","LOC_Os01g64270","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64667135,64670937,"Pavir.5NG109718","GO:0035091","AT5G06140","ATSNX1,SNX1","sorting nexin 1","LOC_Os01g64280","sorting nexin 1, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64674079,64680687,"Pavir.5NG109719","","","","","LOC_Os01g64300","DUF584 domain containing protein, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64675483,64675806,"Pavir.5NG109720","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64677814,64678602,"Pavir.5NG109721","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64688819,64690695,"Pavir.5NG109722","GO:0006355,GO:0003677","AT5G22380","anac090,NAC090","NAC domain containing protein 90","LOC_Os01g64310","no apical meristem protein, putative, expressed","ENAC1 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64693291,64694434,"Pavir.5NG109723","","AT5G58900","","Homeodomain-like transcriptional regulator","LOC_Os01g64360","MYB family transcription factor, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64695318,64699404,"Pavir.5NG109724","","AT4G32680","","","LOC_Os02g44132","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64703608,64704790,"Pavir.5NG109725","","AT3G11600","","","LOC_Os05g37030","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64714575,64715744,"Pavir.5NG109726","","AT5G04820","ATOFP13,OFP13","ovate family protein 13","LOC_Os01g64410","ATOFP18/OFP18, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64720629,64722312,"Pavir.5NG109727","","AT3G52525","ATOFP6,OFP6","ovate family protein 6","LOC_Os01g64430","DUF623 domain containing protein, expressed","OsOFP8 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64726412,64727571,"Pavir.5NG109728","","AT1G33770","","Protein kinase superfamily protein","LOC_Os02g35300","transposon protein, putative, unclassified, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64728149,64730832,"Pavir.5NG109729","","AT5G26742","emb1138","DEAD box RNA helicase (RH3)","LOC_Os03g61220","DEAD-box ATP-dependent RNA helicase 3, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64735413,64736870,"Pavir.5NG109730","","","","","LOC_Os01g64440","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64741238,64742119,"Pavir.5NG109731","","","","","LOC_Os02g04610","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64749613,64750419,"Pavir.5NG109732","","","","","LOC_Os02g04570","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64752120,64752803,"Pavir.5NG109733","","AT2G35460","","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","LOC_Os01g64480","harpin-induced protein 1 domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64753649,64754526,"Pavir.5NG109734","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64755828,64757192,"Pavir.5NG109735","","AT2G35980","ATNHL10,NHL10,YLS9","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","LOC_Os01g64470","harpin-induced protein 1 domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64757846,64758526,"Pavir.5NG109736","","AT2G35460","","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","LOC_Os01g64480","harpin-induced protein 1 domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64759196,64765569,"Pavir.5NG109737","GO:0006468,GO:0005524,GO:0004672","AT3G44200","ATNEK6,IBO1,NEK6","NIMA (never in mitosis, gene A)-related 6","LOC_Os01g64490","protein kinase domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64788127,64789770,"Pavir.5NG109738","","AT1G65480","FT","PEBP (phosphatidylethanolamine-binding protein) family protein","LOC_Os05g44180","osFTL10 FT-Like10 homologous to Flowering Locus T gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64791002,64793207,"Pavir.5NG109739","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64793146,64810267,"Pavir.5NG109740","","AT2G26230","","uricase / urate oxidase / nodulin 35, putative","LOC_Os01g64520","uricase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64829848,64832220,"Pavir.5NG109741","GO:0016758,GO:0008152","AT5G49690","","UDP-Glycosyltransferase superfamily protein","LOC_Os01g64540","anthocyanidin 3-O-glucosyltransferase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64836908,64839853,"Pavir.5NG109742","","","","","LOC_Os10g07180","retrotransposon protein, putative, LINE subclass, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64841787,64843670,"Pavir.5NG109743","GO:0016758,GO:0008152","AT2G22590","","UDP-Glycosyltransferase superfamily protein","LOC_Os01g64540","anthocyanidin 3-O-glucosyltransferase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64846493,64848239,"Pavir.5NG109744","GO:0016567,GO:0004842","AT2G35930","PUB23","plant U-box 23","LOC_Os01g64570","U-box domain-containing protein, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64860758,64862078,"Pavir.5NG109745","GO:0006355,GO:0003677","AT2G28510","","Dof-type zinc finger DNA-binding family protein","LOC_Os01g64590","dof zinc finger domain containing protein, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64884953,64885890,"Pavir.5NG109746","GO:0008270,GO:0005515","AT1G49200","","RING/U-box superfamily protein","LOC_Os01g64620","zinc finger, C3HC4 type domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64892080,64893483,"Pavir.5NG109900","","AT5G09810","ACT7","actin 7","LOC_Os01g64630","actin, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64901810,64902607,"Pavir.5NG109901","GO:0003677,GO:0000786","AT1G09200","","Histone superfamily protein","LOC_Os04g34240","histone H3, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64902580,64907330,"Pavir.5NG110000","GO:0016192,GO:0016021","AT5G58060","ATGP1,ATYKT61,YKT61","SNARE-like superfamily protein","LOC_Os01g64650","VAMP-like protein YKT62, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64908303,64911603,"Pavir.5NG110100","GO:0042578,GO:0042132,GO:0005975","AT1G43670","","Inositol monophosphatase family protein","LOC_Os01g64660","fructose-1,6-bisphosphatase, putative, expressed","MOC2|FBP1 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64910900,64912464,"Pavir.5NG110200","GO:0006796,GO:0005737,GO:0004427,GO:0000287","AT2G46860","AtPPa3,PPa3","pyrophosphorylase 3","LOC_Os04g59040","soluble inorganic pyrophosphatase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64914145,64915148,"Pavir.5NG110300","","AT5G09830","","BolA-like family protein","LOC_Os01g64680","bolA, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64916660,64919193,"Pavir.5NG110301","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64919718,64921697,"Pavir.5NG110302","","AT1G76860","","Small nuclear ribonucleoprotein family protein","LOC_Os01g64690","LSM domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64927678,64928217,"Pavir.5NG110303","","","","","LOC_Os02g35790","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64938502,64940459,"Pavir.5NG110304","GO:0005515","AT1G25280","AtTLP10,TLP10","tubby like protein 10","LOC_Os01g64700","OsFBT3 - F-box and tubby domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64945920,64947008,"Pavir.5NG110305","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64951772,64956422,"Pavir.5NG110306","","","","","LOC_Os01g64720","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64957420,64960106,"Pavir.5NG110307","GO:0043565,GO:0006355,GO:0003700","AT1G03970","GBF4","G-box binding factor 4","LOC_Os01g64730","bZIP transcription factor domain containing protein, expressed","OsABF1|OsABI5|OREB1|OsbZIP10 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64979282,64989482,"Pavir.5NG110308","GO:0016758,GO:0008152,GO:0030259,GO:0005975","AT1G43620","TT15,UGT80B1","UDP-Glycosyltransferase superfamily protein","LOC_Os01g64750","sterol 3-beta-glucosyltransferase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64986870,64987199,"Pavir.5NG110309","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64990039,64992575,"Pavir.5NG110310","GO:0016020","AT2G18840","","Integral membrane Yip1 family protein","LOC_Os01g64760","Yip1 domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",64994729,64999649,"Pavir.5NG110311","GO:0016829,GO:0010333,GO:0008152,GO:0000287","AT4G20230","","Terpenoid cyclases/Protein prenyltransferases superfamily protein","LOC_Os03g24690","terpene synthase, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65002032,65005721,"Pavir.5NG110312","","AT1G43130","LCV2","like COV 2","LOC_Os01g64780","COV1, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65010407,65015882,"Pavir.5NG110313","GO:0006355,GO:0003700","AT5G61890","","Integrase-type DNA-binding superfamily protein","LOC_Os01g64790","AP2 domain containing protein, expressed","OsEREBP2|ERF99 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65031203,65035331,"Pavir.5NG110314","GO:0008270","AT4G24630","","DHHC-type zinc finger family protein","LOC_Os01g64810","zinc finger DHHC domain-containing protein, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65036021,65062068,"Pavir.5NG110315","GO:0008408,GO:0006260,GO:0003887,GO:0001882,GO:0003677,GO:0000166","AT5G67100","ICU2","DNA-directed DNA polymerases","LOC_Os01g64820","POLA1 - Putative DNA polymerase alpha catalytic subunit, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65068579,65070753,"Pavir.5NG110316","GO:0006508,GO:0004252","AT2G05920","","Subtilase family protein","LOC_Os01g64850","OsSub10 - Putative Subtilisin homologue, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65073348,65078969,"Pavir.5NG110317","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65080201,65085825,"Pavir.5NG110318","","AT1G71240","","Plant protein of unknown function (DUF639)","LOC_Os01g64870","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65086202,65086681,"Pavir.5NG110319","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65087182,65089818,"Pavir.5NG110320","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65091223,65093798,"Pavir.5NG110321","","AT3G19640","MGT4,MRS2-3","magnesium transporter 4","LOC_Os01g64890","CorA-like magnesium transporter protein, putative, expressed","OsMGT1 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65094021,65114513,"Pavir.5NG110322","","AT1G77600","","ARM repeat superfamily protein","LOC_Os01g64900","HEAT, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65123904,65124678,"Pavir.5NG110323","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65124686,65127993,"Pavir.5NG110324","","AT5G17620","","","LOC_Os01g64920","nuclear matrix protein 1, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65128092,65131841,"Pavir.5NG110325","GO:0016021","AT1G21790","","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein","LOC_Os01g64930","expressed protein",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65133053,65134955,"Pavir.5NG110326","","AT1G44575","NPQ4,PSBS","Chlorophyll A-B binding family protein","LOC_Os01g64960","chlorophyll A-B binding protein, putative, expressed","OsPsbS|psbS1 "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65139941,65140477,"Pavir.5NG110327","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65140284,65145335,"Pavir.5NG110328","GO:0006468,GO:0005524,GO:0004672","AT1G10940","ASK1,SNRK2-4,SNRK2.4,SRK2A","Protein kinase superfamily protein","LOC_Os01g64970","CAMK_CAMK_like.11 - CAMK includes calcium/calmodulin depedent protein kinases, expressed","SAPK4|OSPDK "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65149965,65155051,"Pavir.5NG110329","","AT5G49960","","","LOC_Os01g64980","ion channel DMI1, chloroplast precursor, putative, expressed","Os-POLLUX "
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65162734,65169234,"Pavir.5NG110330","","AT5G64520","ATXRCC2,XRCC2","homolog of X-ray repair cross complementing 2 (XRCC2)","LOC_Os01g64990","GPI transamidase subunit PIG-U domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65172445,65176135,"Pavir.5NG110331","GO:0016020,GO:0015696,GO:0008519,GO:0072488","AT2G38290","AMT2,AMT2;1,ATAMT2","ammonium transporter 2","LOC_Os01g65000","ammonium transporter protein, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65177875,65185223,"Pavir.5NG110332","","AT1G34340","","alpha/beta-Hydrolases superfamily protein","LOC_Os01g65070","hydrolase, alpha/beta fold family domain containing protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65191259,65195665,"Pavir.5NG110333","","AT1G34370","STOP1","C2H2 and C2HC zinc fingers superfamily protein","LOC_Os01g65080","ZOS1-18 - C2H2 zinc finger protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65226100,65228155,"Pavir.5NG110334","","AT1G34370","STOP1","C2H2 and C2HC zinc fingers superfamily protein","LOC_Os01g65080","ZOS1-18 - C2H2 zinc finger protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65239226,65241008,"Pavir.5NG110335","","AT1G34370","STOP1","C2H2 and C2HC zinc fingers superfamily protein","LOC_Os01g65080","ZOS1-18 - C2H2 zinc finger protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65273142,65274543,"Pavir.5NG110336","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65274762,65277604,"Pavir.5NG110337","GO:0055085,GO:0016021,GO:0016020,GO:0006810,GO:0005215","AT1G22540","","Major facilitator superfamily protein","LOC_Os01g65100","peptide transporter, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65278281,65280580,"Pavir.5NG110338","GO:0055085,GO:0016021,GO:0016020,GO:0006810,GO:0005215","AT1G22540","","Major facilitator superfamily protein","LOC_Os01g65110","POT family protein, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65284332,65286931,"Pavir.5NG110339","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65294481,65296622,"Pavir.5NG110340","GO:0016020,GO:0006810,GO:0005215","AT1G22550","","Major facilitator superfamily protein","LOC_Os01g65190","POT domain containing peptide transporter, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65350974,65352413,"Pavir.5NG110341","","","","","","",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65353752,65356082,"Pavir.5NG110342","GO:0016020,GO:0006810,GO:0005215","AT1G22550","","Major facilitator superfamily protein","LOC_Os01g65190","POT domain containing peptide transporter, putative, expressed",NA
"Chr05N","5N@84.04",60974614,65990782,"PRM","Chr05N","phytozomev13","gene",65360731,65361561,"Pavir.5NG110343","","","","","","",NA
