MONTH,DAY,YEAR,TMAX_C,TMIN_C,RAIN_mm,SRAD_MJ/m2
3,20,2016,8.2,-6.06,0,17.18
3,21,2016,20.16,-4.68,0,19.38
3,22,2016,18.98,10.71,0,10.35
3,23,2016,14.72,0.32,0,7.82
3,24,2016,6.36,-6.33,0,20.02
3,25,2016,14.84,-6.32,0,13.26
3,26,2016,9.2,-0.54,0,3.36
3,27,2016,9.25,-2.12,0,20.56
3,28,2016,20.42,-3.03,0,21.15
3,29,2016,18.99,6.76,0,7.22
3,30,2016,24.23,8.34,0,11.85
3,31,2016,13,4,0,9.56
4,1,2016,6.95,-3.24,0,11.14
4,2,2016,14.64,-2.25,0,21.88
4,3,2016,28.9,2.69,0,22.27
4,4,2016,14.51,2.95,0,22.14
4,5,2016,23.25,5.05,0,14.98
4,6,2016,15.89,3.6,0,17.59
4,7,2016,14.06,-1.27,0,20.84
4,8,2016,12.48,-2.71,0,22.86
4,9,2016,15.04,-5.8,0,22.77
4,10,2016,19.5,5.91,0,18.21
4,11,2016,11.62,-1,0,23.89
4,12,2016,19.5,-5.07,0,22.96
4,13,2016,25.35,3.41,0,22.23
4,14,2016,23.98,8.21,0,22.54
4,15,2016,25.02,9.65,0,19.7
4,16,2016,22.27,13.86,0,12.13
4,17,2016,22.53,14.85,4.06,11.47
4,18,2016,15.31,8.27,18.8,5.05
4,19,2016,14.71,7.55,0,11.87
4,20,2016,14.45,9.59,44.45,10.33
4,21,2016,19.31,10.44,2.54,10.55
4,22,2016,19.63,5.12,0,25.35
4,23,2016,25.81,9.32,0,22.73
4,24,2016,26.86,13.07,7.11,10.84
4,25,2016,22.53,9.72,0,24.92
4,26,2016,23.19,10.44,5.59,17.57
4,27,2016,17.41,7.35,20.32,7.9
4,28,2016,9.72,6.43,0,5.46
4,29,2016,8.86,6.17,0,4.25
4,30,2016,10.12,6.56,24.89,3.75
5,1,2016,9.65,6.24,1.52,5.65
5,2,2016,17.59,6.1,0,23.12
5,3,2016,21.41,3.61,0,24.97
5,4,2016,20.56,7.75,0,26.82
5,5,2016,25.22,4.14,0,26.19
5,6,2016,30.6,8.41,0,26.16
5,7,2016,22.27,12.67,0,19.28
5,8,2016,23.91,12.87,1.78,20.77
5,9,2016,21.95,12.35,37.08,9.81
5,10,2016,24.49,8.53,12.19,25.78
5,11,2016,21.02,11.36,53.09,17.17
5,12,2016,19.96,8.41,0,26.19
5,13,2016,22.79,6.3,0,20.26
5,14,2016,14.58,1.9,0,27.31
5,15,2016,18.32,1.96,0,21.13
5,16,2016,12.15,8.67,6.86,5.57
5,17,2016,20.16,4.99,0,22.46
5,18,2016,21.35,6.5,0,23.52
5,19,2016,21.02,8.21,0,15.35
5,20,2016,18.19,11.1,0,7.94
5,21,2016,22.99,8.93,0,20.09
5,22,2016,28.97,13.6,0,23.21
5,23,2016,24.11,15.3,38.61,9.35
5,24,2016,26.86,14.19,0,21.91
5,25,2016,25.62,16.75,5.33,15.59
5,26,2016,27.98,13.53,8.38,15.7
5,27,2016,25.02,14.58,11.68,22.53
5,28,2016,22.66,14.06,0,19.74
5,29,2016,30.27,11.5,0,25.78
5,30,2016,30.61,14.72,0,21.89
5,31,2016,24.63,14.98,1.27,18.24
6,1,2016,26.21,11.96,0,24.32
6,2,2016,30.27,12.22,0,23.88
6,3,2016,31,15.83,19.81,21.26
6,4,2016,25.68,13.93,0,23.29
6,5,2016,30.47,13.2,0,26.81
6,6,2016,28.11,14.65,0,25.43
6,7,2016,26.27,10.25,0,27.58
6,8,2016,31.66,15.9,0,26.06
6,9,2016,34.95,19.78,0,25.51
6,10,2016,35.08,22.86,0,25.27
6,11,2016,35.8,22.53,0,24.61
6,12,2016,34.09,21.48,0,25.08
6,13,2016,32.12,21.02,0,17.2
6,14,2016,33.3,21.15,0,22.78
6,15,2016,36.39,17.21,0,27.51
6,16,2016,34.95,19.71,0,25.75
6,17,2016,35.87,23.52,0,25.9
6,18,2016,30.67,19.11,40.64,22.66
6,19,2016,32.25,19.58,0,25.98
6,20,2016,27.85,18.51,0,14.61
6,21,2016,32.71,16.42,25.4,25.19
6,22,2016,32.28,22.78,0,23.36
6,23,2016,27.29,16.67,0,25.93
6,24,2016,32.35,17.67,0,26.59
6,25,2016,32.35,22.85,0.76,14.53
6,26,2016,31.68,18.82,0,28.14
6,27,2016,30.93,18.82,0,26.48
6,28,2016,29.34,18.48,0,28.65
6,29,2016,30.01,18.69,14.73,25.42
6,30,2016,29.24,18.35,0,25.43
7,1,2016,25.65,12.74,0,25.52
7,2,2016,20.48,15.37,37.59,3.15
7,3,2016,20.75,15.71,0,9.41
7,4,2016,27,17.23,0.25,17.13
7,5,2016,35.2,20.24,0,24.5
7,6,2016,31.68,19.94,1.27,27.03
7,7,2016,29.85,18.69,16.51,23.37
7,8,2016,30.73,16.32,0,25.28
7,9,2016,29.85,20.55,0.25,26.53
7,10,2016,31.75,23.46,0,24.85
7,11,2016,32.96,18.42,27.94,23.86
7,12,2016,30.15,18.28,0,27.41
7,13,2016,31.03,18.31,0,21.52
7,14,2016,29.75,16.69,0,25.19
7,15,2016,21.56,14.53,0.76,11.05
7,16,2016,29.21,14.26,0,22.77
7,17,2016,30.73,22.24,0,16.88
7,18,2016,29.51,19.97,1.27,17.33
7,19,2016,30.39,22.14,2.79,12.79
7,20,2016,34.25,22.68,0,26.75
7,21,2016,35.74,25.8,0,24.71
7,22,2016,34.45,23.8,0,25.42
7,23,2016,32.52,24.68,0,19.69
7,24,2016,28.94,20.79,0,16.22
7,25,2016,29.98,16.9,0,26.03
7,26,2016,29.68,15.68,0,26.93
7,27,2016,30.59,18.92,0,24.57
7,28,2016,28.8,19.36,0,24.43
7,29,2016,27.04,16.7,0,23.06
7,30,2016,27.01,14.1,0,18.82
7,31,2016,28.02,18.69,13.97,16.35
8,1,2016,28.5,21.67,0,20.75
8,2,2016,30.9,19.87,21.08,23.02
8,3,2016,30.56,20.18,0,22.31
8,4,2016,33.4,19.33,0.51,19.67
8,5,2016,26.47,18.05,0,22.53
8,6,2016,26.1,19.03,0,19.11
8,7,2016,25.56,17.07,0,15.45
8,8,2016,25.97,15.48,0,14.67
8,9,2016,31.88,19.43,0,22.88
8,10,2016,33.54,23.63,1.02,23.11
8,11,2016,34.59,21.94,28.45,21.5
8,12,2016,27.52,17.1,8.89,18.33
8,13,2016,29.08,14.71,0,24.45
8,14,2016,28.67,15.72,0,22.94
8,15,2016,27.49,14.84,0,19.18
8,16,2016,29.83,17.65,8.64,16.33
8,17,2016,31.11,17.17,0,23.28
8,18,2016,30.78,21.16,1.27,13.52
8,19,2016,28.13,18.29,17.02,13.1
8,20,2016,23.29,13.08,0,19.1
8,21,2016,26.71,10.17,0,24.31
8,22,2016,28.41,14.37,0,22.86
8,23,2016,30,18.52,29.97,14.07
8,24,2016,26.54,16.73,17.02,13.15
8,25,2016,24.51,12.47,0,14.34
8,26,2016,20.85,13.76,0,6.53
8,27,2016,28.2,18.55,0,19.89
8,28,2016,31.49,18.26,0,19.66
8,29,2016,30.06,19.3,30.48,11.43
8,30,2016,25.49,19.57,0,8.46
8,31,2016,26.47,16.33,0,20.95
9,1,2016,26.24,13.05,0,21.84
9,2,2016,24.71,13.52,0,20.63
9,3,2016,24.21,14.27,1.27,11.45
9,4,2016,27.36,17.58,0.25,14.74
9,5,2016,32.3,20.18,0,20.11
9,6,2016,32.64,22.05,0,15.45
9,7,2016,27.83,21.67,0.76,8.92
9,8,2016,28,18.15,0,19.44
9,9,2016,25.46,13.25,12.19,4.18
9,10,2016,23.19,11.09,0,20.29
9,11,2016,27.15,10.89,0,20.68
9,12,2016,27.69,15.62,15.24,14.84
9,13,2016,16.6,12.91,6.35,2.44
9,14,2016,19,12.24,0,4.54
9,15,2016,28.27,15.24,9.4,8.93
9,16,2016,25.97,13.73,6.35,15.47
9,17,2016,27.63,10.95,0,19.61
9,18,2016,30.13,13.29,0,18.95
9,19,2016,27.63,14.98,0,17.91
9,20,2016,34.1,13.15,0,17.5
9,21,2016,32.78,22.42,0,12.2
9,22,2016,33.43,21.13,3.3,14.25
9,23,2016,32.14,19.01,0,18.07
9,24,2016,27.13,20.19,2.29,4.67
9,25,2016,22.22,8.12,4.32,14.98
9,26,2016,24.58,5.17,0,17.56
9,27,2016,26.31,6.46,0,15.51
9,28,2016,19.34,7,0,16.23
9,29,2016,20.56,5.56,0,16.71
9,30,2016,22.99,6.15,0,16.48
10,1,2016,20.25,7.64,0,12.24
10,2,2016,24.11,7.44,0,17.05
10,3,2016,26.41,11.7,0,13.97
10,4,2016,19.48,12.71,8.13,4.22
10,5,2016,21.88,6.8,0.25,15.27
10,6,2016,14.51,5.14,17.02,2.15
10,7,2016,18.36,0.31,0,16.1
10,8,2016,23.97,4.32,0,15.76
10,9,2016,24.44,4.49,0,15.37
10,10,2016,15.76,12.3,1.52,3.78
10,11,2016,23.56,8.75,0,11.37
10,12,2016,11.46,-1.36,0.51,11.58
10,13,2016,16.19,-3.42,0,14.17
10,14,2016,18.8,6.96,0,7.5
10,15,2016,24.58,12.17,0,6.06
10,16,2016,27.49,10.68,0,6.34
10,17,2016,28.2,12.58,0,11.87
10,18,2016,21.2,9.5,0,13.45
10,19,2016,21.17,9.57,7.37,10.86
10,20,2016,13.82,2.7,0.25,12.96
10,21,2016,19.1,0.74,0,12.04
10,22,2016,23.09,2.02,0,12.79
10,23,2016,21.6,6.42,0,12.2
10,24,2016,17.44,2.77,0,12.28
10,25,2016,22.18,10.55,0,8.76
10,26,2016,19.81,4.22,0,6.89
10,27,2016,25.83,3.27,0,11.49
10,28,2016,27.59,13.25,0,9.13
10,29,2016,21.84,9.06,0,8.36
10,30,2016,12.24,6.18,0,7.32
10,31,2016,21.47,7.88,0,4.44
11,1,2016,23.84,8.82,0,8.99
11,2,2016,18.63,5.78,0,4.4
11,3,2016,23.97,2.66,0,10.85
11,4,2016,23.06,4.12,0,10.45
11,5,2016,22.58,6.19,0,10.48
11,6,2016,20.73,6.56,0,8.48
11,7,2016,12.71,8.59,0,2.31
11,8,2016,15.78,-0.04,0,10.69
11,9,2016,16.05,-2.71,0,10.7
11,10,2016,20.76,2.87,0,10.36
11,11,2016,12.27,-3.15,0,8.22
11,12,2016,13.39,-6.13,0,10.31
11,13,2016,18.86,0.3,0,9.99
11,14,2016,18.15,1.51,0,9.45
11,15,2016,21.84,-0.51,0,9.61
11,16,2016,24.38,-0.27,0,9.48
11,17,2016,14.53,6.39,0,6.74
11,18,2016,6.79,-1.63,0,4.75
11,19,2016,4.93,-5.7,0,9.41
11,20,2016,9.36,-5.05,0,8.84
11,21,2016,7.91,-4.2,0,3.44
11,22,2016,6.86,4.26,0,1.16
11,23,2016,4.46,2.16,0,0.98
11,24,2016,3.27,1.58,0,0.38
11,25,2016,12.17,-2.44,0,8.88
11,26,2016,13.35,-2.1,0,7.71
11,27,2016,14.07,-1.53,0,0.86
11,28,2016,11.12,-0.28,0,7.15
11,29,2016,5.91,-2.54,0,6.48
11,30,2016,2.36,-2.88,0,2.83
12,1,2016,4.46,-2.81,0,4.98
12,2,2016,6,-6.1,0,8.05
12,3,2016,0.37,-6.4,0,1.39
12,4,2016,1.48,-4.68,0,7.14
12,5,2016,10.38,-3.86,0,6.65
12,6,2016,0.97,-7.15,0,8.52
12,7,2016,-4,-10.02,0,4.17
12,8,2016,-4.03,-14.59,0,8.25
12,9,2016,-5.63,-16.66,0,2.59
12,10,2016,-0.41,-6.2,0,2.93
12,11,2016,-0.11,-13.61,0,2.39
12,12,2016,4.05,-15.41,0,5.45
12,13,2016,-4.61,-14.63,0,7.1
12,14,2016,-3.93,-15.98,0,5.73
12,15,2016,-7.22,-15.81,0,2.12
12,16,2016,-4.03,-7.55,0,0.66
12,17,2016,-6.41,-23.58,0,2.46
12,18,2016,-10.94,-26.59,0,8.23
12,19,2016,0.22,-16.63,0,7.83
12,20,2016,8.11,-7.22,0,5.14
12,21,2016,10.71,-3.86,0,6.08
12,22,2016,6.21,-11.52,0,5.9
12,23,2016,3.44,-4.27,0,1.98
12,24,2016,1,-9.31,0,4.02
12,25,2016,12.98,0.23,0,1.26
12,26,2016,2.05,-4.1,0,7.96
12,27,2016,8.68,-6.71,0,8
12,28,2016,9.15,-2.03,0,5.35
12,29,2016,6.18,-5.86,0,8.3
12,30,2016,9.19,-7.52,0,6.89
12,31,2016,0.97,-7.05,0,7.41
