MONTH,DAY,YEAR,TMAX_C,TMIN_C,RAIN_mm,SRAD_MJ/m2
3,2,2016,-2.22,-8.11,0,24.8
3,3,2016,0,-2.78,0,25.34
3,4,2016,7.22,0.5,0,22.32
3,5,2016,5,1.28,0,21.42
3,6,2016,17.78,8.56,0,25.06
3,7,2016,18.33,10.83,0,25.52
3,8,2016,12.22,6.06,0,26.39
3,9,2016,3.89,1.33,0,24.12
3,10,2016,12.78,3.61,0,20.84
3,11,2016,22.78,11.06,0,24.41
3,12,2016,18.89,11.67,0,25.24
3,13,2016,14.44,10.78,0,30.28
3,14,2016,17.22,12,0,28.44
3,15,2016,12.78,8.5,0,22.86
3,16,2016,10.56,3.83,0,21.53
3,17,2016,2.78,0.06,0,20.92
3,18,2016,1.67,-1.94,0,23
3,19,2016,2.22,-1.44,0,24.12
3,20,2016,4.44,-0.5,0,20.48
3,21,2016,16.11,4.83,0,21.96
3,22,2016,11.67,6,0,26.28
3,23,2016,3.33,-0.72,0,25.16
3,24,2016,8.33,0.67,0,20.41
3,25,2016,7.78,2.17,0,25.42
3,26,2016,1.67,-0.5,0,24.19
3,27,2016,9.44,0.67,0,19.4
3,28,2016,15,5.28,0,22.43
3,29,2016,13.33,7.78,0,27.32
3,30,2016,8.33,7,0,28.91
3,31,2016,8.33,4.61,0,24.7
4,1,2016,3.33,0.11,0,22.75
4,2,2016,7.22,2.33,0,20.88
4,3,2016,21.67,11.11,0,23.8
4,4,2016,8.89,1.39,0,21.06
4,5,2016,16.11,7.78,0,26.86
4,6,2016,8.89,3.5,0,26.28
4,7,2016,6.11,2.89,0,24.98
4,8,2016,2.78,-0.61,0,18.68
4,9,2016,10,0.94,0,22.57
4,10,2016,13.89,6.44,0,23
4,11,2016,5.56,0.06,0,18.11
4,12,2016,19.44,6.61,0,23.72
4,13,2016,22.78,12.89,0,24.05
4,14,2016,25,16.89,0,26.75
4,15,2016,22.22,15.78,0,29.59
4,16,2016,22.22,16.17,0,30.2
4,17,2016,22.22,15.17,0,30.74
4,18,2016,15.56,11.44,16.76,29.48
4,19,2016,13.33,8.11,0.25,26.86
4,20,2016,12.78,10.33,0.25,28.08
4,21,2016,17.78,11.5,0,25.09
4,22,2016,16.67,8.39,0,22.61
4,23,2016,23.89,15.11,0,28.19
4,24,2016,23.89,17.39,0,30.71
4,25,2016,14.44,11.11,0,29.09
4,26,2016,8.89,7.11,0,27.47
4,27,2016,6.11,4.17,16.76,27.68
4,28,2016,3.89,2.44,11.68,26.93
4,29,2016,9.44,5.61,0,25.7
4,30,2016,9.44,6.11,0,26.21
5,1,2016,14.44,8,0,21.89
5,2,2016,17.22,9.94,0,23.72
5,3,2016,23.33,12.5,0,24.52
5,4,2016,20,12.44,0,23.47
5,5,2016,27.22,16.28,0,26.42
5,6,2016,31.11,20.5,0,30.28
5,7,2016,18.89,14.22,0,27.43
5,8,2016,21.67,14.22,0,26.53
5,9,2016,18.89,14.06,3.56,29.95
5,10,2016,20.56,15.5,1.52,31.93
5,11,2016,17.22,13.33,7.11,26.75
5,12,2016,14.44,10.17,0,26.75
5,13,2016,7.78,4.72,2.54,26.21
5,14,2016,12.22,5.61,0,23.87
5,15,2016,17.78,10.56,0,24.37
5,16,2016,19.44,12.83,1.52,24.37
5,17,2016,18.89,11.72,0,23
5,18,2016,20.56,13.11,0,24.66
5,19,2016,21.67,15.78,0,29.09
5,20,2016,19.44,14.72,0,29.88
5,21,2016,23.33,16.39,0,26.39
5,22,2016,28.33,19.67,0,32
5,23,2016,22.78,18.72,7.11,29.95
5,24,2016,28.89,20.61,0,29.48
5,25,2016,23.89,19.39,3.56,31.97
5,26,2016,24.44,18.28,0,29.63
5,27,2016,21.67,17.28,0,30.71
5,28,2016,17.22,15.72,25.91,30.24
5,29,2016,23.89,18.61,0,28.8
5,30,2016,27.22,20.39,0,31.64
5,31,2016,21.11,17.11,7.37,28.94
6,1,2016,18.33,14.06,0,27.83
6,2,2016,24.44,16.67,0,29.05
6,3,2016,23.89,17.83,15.24,31.1
6,4,2016,21.67,16.33,0,29.92
6,5,2016,26.67,19.22,0,27.86
6,6,2016,20,16.17,0,27.72
6,7,2016,22.22,16.06,0,27.47
6,8,2016,29.44,20.67,0,31.57
6,9,2016,33.89,26.78,0,33.52
6,10,2016,32.78,27.11,0.25,34.34
6,11,2016,33.89,27.33,0,35.86
6,12,2016,33.89,27.72,0,35.86
6,13,2016,26.67,22.44,0,32.29
6,14,2016,25.56,21.28,2.54,33.59
6,15,2016,26.67,20.22,0,29.59
6,16,2016,30,22.39,0,31.61
6,17,2016,33.89,25,62.74,35.32
6,18,2016,27.78,23.11,0,33.91
6,19,2016,31.67,26.22,0.25,33.41
6,20,2016,25.56,21.11,0,28.84
6,21,2016,27.78,20.78,0,31.72
6,22,2016,27.78,22.17,2.29,31.54
6,23,2016,24.44,18.83,0,30.71
6,24,2016,29.44,22.56,0,33.16
6,25,2016,29.44,25.06,0.25,32.51
6,26,2016,28.89,22.22,0,28.44
6,27,2016,25,19.83,0,29.81
6,28,2016,25,18.5,0,30.53
6,29,2016,27.22,21.28,0,31.97
6,30,2016,24.44,19.94,0,28.37
7,1,2016,22.22,15.83,0,26.78
7,2,2016,24.44,18.83,0,30.42
7,3,2016,24.44,18.61,0,29.3
7,4,2016,28.89,21.33,0,32.72
7,5,2016,31.67,23,3.3,34.49
7,6,2016,28.33,21.61,9.91,33.19
7,7,2016,22.78,18.94,0.76,33.59
7,8,2016,25.56,20.11,0,28.73
7,9,2016,27.78,21.94,0,33.16
7,10,2016,26.11,21.78,76.2,35.21
7,11,2016,30,23.94,0,36.43
7,12,2016,27.78,21.72,0,28.8
7,13,2016,27.22,21.94,0,29.66
7,14,2016,21.67,17.67,0,29.92
7,15,2016,24.44,17.17,0,29.63
7,16,2016,25.56,19.56,8.38,32.26
7,17,2016,25.56,21.06,16.26,30.71
7,18,2016,28.33,22.06,0,31.82
7,19,2016,27.78,24.28,2.03,34.96
7,20,2016,32.22,27.11,0,36.18
7,21,2016,32.22,27.89,0,36.11
7,22,2016,31.67,26.83,0,35.17
7,23,2016,31.67,25.83,19.3,35.21
7,24,2016,25.56,22.11,0,31.21
7,25,2016,28.89,22.78,0,31.43
7,26,2016,29.44,23.22,1.52,35.24
7,27,2016,26.11,21.89,0,33.55
7,28,2016,23.89,19.17,0,31.82
7,29,2016,25,19.11,0,30.67
7,30,2016,25.56,19.67,0,30.42
7,31,2016,28.33,22.17,0,33.34
8,1,2016,26.11,22.44,1.78,35.86
8,2,2016,30,24.56,0,33.8
8,3,2016,28.89,24.56,0,35.57
8,4,2016,25.56,22.17,13.97,32.33
8,5,2016,25,19.44,0,28.26
8,6,2016,25.56,19.56,0,30.38
8,7,2016,25.56,20.22,0,31.79
8,8,2016,25.56,20.22,0,32.69
8,9,2016,31.67,24.83,0,34.24
8,10,2016,32.78,26.5,0,36.47
8,11,2016,28.89,23.22,18.8,36.79
8,12,2016,26.11,20.72,38.1,32.44
8,13,2016,25.56,20.28,2.03,30.24
8,14,2016,26.67,20.39,0,30.46
8,15,2016,26.11,21.28,0,33.01
8,16,2016,28.33,21.72,1.78,31.64
8,17,2016,28.33,21.78,0,30.2
8,18,2016,27.78,22.44,12.7,35.14
8,19,2016,22.22,18.78,10.92,32.76
8,20,2016,20,15.78,5.08,29.38
8,21,2016,24.44,17,0,27.9
8,22,2016,29.44,21.94,0,32.04
8,23,2016,25,21,0,33.23
8,24,2016,22.22,19.22,0,30.13
8,25,2016,21.11,15.89,0,28.37
8,26,2016,21.67,15.44,0,30.28
8,27,2016,23.33,17.89,0.25,31.46
8,28,2016,30,23.17,0,32.9
8,29,2016,28.89,23.72,0,33.52
8,30,2016,26.11,21.78,0,31.25
8,31,2016,26.67,19.39,0,30.2
9,1,2016,25,18.5,0,29.74
9,2,2016,23.33,17.61,0,30.2
9,3,2016,24.44,19.33,0,33.34
9,4,2016,25,20.28,0.25,34.88
9,5,2016,23.89,20.56,29.72,35.53
9,6,2016,21.67,18.72,13.46,33.95
9,7,2016,25,19.89,0,32.76
9,8,2016,23.33,17.39,0,30.02
9,9,2016,21.11,16.33,18.29,30.89
9,10,2016,20.56,14.56,0,26.6
9,11,2016,26.11,18.33,0,28.19
9,12,2016,19.44,15.83,0,30.06
9,13,2016,12.78,10.11,0,29.02
9,14,2016,20,13,0,27.54
9,15,2016,17.78,16.33,16.51,32.11
9,16,2016,20.56,16.72,1.52,30.49
9,17,2016,22.78,16.61,0,27.29
9,18,2016,27.22,19,0,29.56
9,19,2016,26.11,18.94,0,29.05
9,20,2016,28.33,19.06,9.4,32.26
9,21,2016,19.44,16.83,0,33.12
9,22,2016,19.44,15.56,0,33.48
9,23,2016,21.11,17.56,3.81,33.55
9,24,2016,26.11,20.78,3.3,32.33
9,25,2016,19.44,13.28,0,27.22
9,26,2016,19.44,11.94,0,23.51
9,27,2016,20.56,12,0,24.01
9,28,2016,15.56,9.89,0,23.76
9,29,2016,18.89,11,0,24.55
9,30,2016,21.67,13.33,0,25.42
10,1,2016,21.11,14.33,0,27.72
10,2,2016,23.33,15.11,0,27.68
10,3,2016,23.33,17,0,29.95
10,4,2016,17.22,15.11,30.48,31.64
10,5,2016,17.22,11.39,0,24.52
10,6,2016,9.44,5.44,10.92,26.78
10,7,2016,8.89,4.11,0,21.1
10,8,2016,11.11,5.17,0,23.36
10,9,2016,18.33,8.83,0,24.44
10,10,2016,21.11,14.56,0,27.04
10,11,2016,11.11,7.44,0.51,27.83
10,12,2016,5.56,3.56,0,24.91
10,13,2016,13.89,5.72,0,22.36
10,14,2016,22.22,12.5,0,27.54
10,15,2016,20,14.11,0,28.15
10,16,2016,20.56,13.44,0,29.2
10,17,2016,19.44,15.33,0,28.69
10,18,2016,17.22,11.72,2.54,25.16
10,19,2016,9.44,5.56,0,25.09
10,20,2016,8.33,3.78,0,25.13
10,21,2016,17.22,7.72,0,23.58
10,22,2016,20,9.39,0,24.41
10,23,2016,12.78,7.94,0,22.86
10,24,2016,12.78,5.72,0,24.44
10,25,2016,13.89,9.56,0.51,30.24
10,26,2016,9.44,7.22,0,28.44
10,27,2016,15.56,9.61,0,27.86
10,28,2016,22.78,15.56,0,31.25
10,29,2016,11.67,7.83,0.25,27.58
10,30,2016,5,3.56,0,25.99
10,31,2016,17.78,10.5,0,26.75
11,1,2016,15.56,8.83,0,24.88
11,2,2016,17.22,9.83,0,26.28
11,3,2016,20,8.83,0,23.44
11,4,2016,21.67,10.28,0,24.01
11,5,2016,22.78,11.33,0,24.62
11,6,2016,19.44,12.5,0,27.4
11,7,2016,16.11,11.44,0,26.75
11,8,2016,13.89,5.78,0,20.95
11,9,2016,17.22,7.61,0,22.93
11,10,2016,17.78,8.33,0,22.9
11,11,2016,9.44,3.06,0,19.76
11,12,2016,12.78,5.28,0,20.45
11,13,2016,18.89,9.17,0,23.4
11,14,2016,11.67,4.89,0,24.77
11,15,2016,15.56,7.28,0,24.05
11,16,2016,15,6.78,0,24.23
11,17,2016,7.22,4.17,0,25.74
11,18,2016,0.56,-1.39,0,22.18
11,19,2016,-2.78,-6.5,0,17.32
11,20,2016,-1.11,-5.56,0,19.4
11,21,2016,2.22,-1.56,0,23.98
11,22,2016,1.11,0.44,0,26.89
11,23,2016,1.11,0.22,0,25.96
11,24,2016,0.56,-0.22,0,24.66
11,25,2016,7.22,0.78,0,19.87
11,26,2016,8.89,1.11,0,21.6
11,27,2016,7.78,1.5,0,24.34
11,28,2016,8.33,1.61,0,25.38
11,29,2016,1.11,-0.33,0,24.48
11,30,2016,-0.56,-0.89,0,23.47
12,1,2016,0,-0.78,0,21.89
12,2,2016,-1.67,-3,0,21.67
12,3,2016,1.11,-1.78,0,21.82
12,4,2016,3.89,0.67,0,20.48
12,5,2016,5.56,0.22,0,23.08
12,6,2016,-6.67,-10.39,0,17.96
12,7,2016,-10,-13.06,0,18.32
12,8,2016,-9.44,-13.28,0,17.06
12,9,2016,-13.33,-16.44,0,18.79
12,10,2016,-10,-14.39,0,20.74
12,11,2016,-9.44,-13.33,0,20.09
12,12,2016,-13.89,-20.17,0,16.78
12,13,2016,-10,-16.78,0,14.26
12,14,2016,-12.22,-17.33,0,13.14
12,15,2016,-11.67,-19,0,17.78
12,16,2016,-11.11,-12.39,0,20.41
12,17,2016,-16.67,-22.39,0,13.54
12,18,2016,-15.56,-24.78,0,13.86
12,19,2016,-1.11,-8.83,0,20.74
12,20,2016,1.67,-2.67,0,20.48
12,21,2016,2.78,-0.89,0,22.21
12,22,2016,NA,NA,0,18.97
12,23,2016,1.67,-0.5,0,24.01
12,24,2016,-2.78,-5.39,0,23.8
12,25,2016,3.33,0,0,25.24
12,26,2016,1.11,-8.78,0,20.95
12,27,2016,-0.56,-5.94,0,17.96
12,28,2016,1.11,-2.17,0,19.37
12,29,2016,-2.22,-3.83,0,17.5
12,30,2016,0.56,-3.78,0,21.92
12,31,2016,-3.33,-6,0,21.13
